where,word,mean,pinYin,Pronunciation
南汇·周浦,回(回),[空],ɦue¹¹³,暂无
南汇·周浦,悔(悔),[空],hue⁴⁴,暂无
南汇·周浦,毁(毀),[空],hue⁴⁴,暂无
南汇·周浦,晦(晦),[空],hue³³⁵,暂无
南汇·周浦,惠(惠),[空],ɦue¹¹³,暂无
南汇·周浦,会(會),[空],ve¹¹³,暂无
南汇·周浦,会(會),[空],ʔue³³⁵,暂无
南汇·周浦,慧(慧),[空],ɦue¹¹³,暂无
南汇·周浦,讳(諱),[空],hue³³⁵,暂无
南汇·周浦,昏(昏),[空],fəŋ⁵²,暂无
南汇·周浦,昏(昏),[空],huəŋ⁵²,暂无
南汇·周浦,婚(婚),[空],huəŋ⁵²,暂无
南汇·周浦,荤(葷),[空],huəŋ⁵²,暂无
南汇·周浦,混(混),[空],vəŋ¹¹³,暂无
南汇·周浦,浑(渾),[空],vəŋ¹¹³,暂无
南汇·周浦,魂(魂),[空],huəŋ¹¹³,暂无
南汇·周浦,魂(魂),[空],vəŋ¹¹³,暂无
南汇·周浦,馄(餛),[空],huəŋ¹¹³,暂无
南汇·周浦,馄(餛),[空],vəŋ¹¹³,暂无
南汇·周浦,豁(豁),[空],hoʔ⁵⁵,暂无
南汇·周浦,豁(豁),[空],huəʔ⁵⁵,暂无
南汇·周浦,活(活),[空],ɦuəʔ²³,暂无
南汇·周浦,活(活),[空],vəʔ²³,暂无
南汇·周浦,火(火),[空],fv̩⁴⁴,暂无
南汇·周浦,火(火),[空],hu⁴⁴,暂无
南汇·周浦,或(或),[空],ɦoʔ²³,暂无
南汇·周浦,货(貨),[空],hu³³⁵,暂无
南汇·周浦,惑(惑),[空],ɦoʔ²³,暂无
南汇·周浦,祸(禍),[空],ɦu¹¹³,暂无
南汇·周浦,霍(霍),[空],hoʔ⁵⁵,暂无
南汇·周浦,获(獲),[空],ɦoʔ²³,暂无
南汇·周浦,藿(藿),[空],hoʔ⁵⁵,暂无
南汇·周浦,镬(鑊),[空],ɦuɒʔ²³,暂无
南汇·周浦,镬(鑊),[空],ɦuoʔ²³,暂无
南汇·周浦,镬(鑊),[空],vɒʔ²³,暂无
南汇·周浦,基(基),[空],tɕi⁵²,暂无
南汇·周浦,机(機),[空],tɕi⁵²,暂无
南汇·周浦,积(積),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,激(激),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,击(擊),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,鸡(雞),[空],tɕi⁵²,暂无
南汇·周浦,鸡(鷄),[空],tɕi⁵²,暂无
南汇·周浦,及(及),[空],dʑɪʔ²³,暂无
南汇·周浦,即(即),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,急(急),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,级(級),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,极(極),[空],dʑɪʔ²³,暂无
南汇·周浦,棘(棘),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,集(集),[空],ʑɪʔ²³,暂无
南汇·周浦,辑(輯),[空],tɕʰɪʔ⁵⁵,暂无
南汇·周浦,借(藉),[空],ʑɪʔ²³,暂无
南汇·周浦,籍(籍),[空],ʑɪʔ²³,暂无
南汇·周浦,己(己),[空],tɕi⁴⁴,暂无
南汇·周浦,脊(脊),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,几(幾),[空],tɕi⁴⁴,暂无
南汇·周浦,几(幾),[空],tɕi⁵²,暂无
南汇·周浦,挤(擠),[空],tɕi⁴⁴,暂无
南汇·周浦,技(技),[空],dʑi¹¹³,暂无
南汇·周浦,忌(忌),[空],dʑi¹¹³,暂无
南汇·周浦,妓(妓),[空],dʑi¹¹³,暂无
南汇·周浦,计(計),[空],tɕi³³⁵,暂无
南汇·周浦,既(既),[空],tɕi³³⁵,暂无
南汇·周浦,纪(紀),[空],tɕi⁴⁴,暂无
南汇·周浦,记(記),[空],tɕi³³⁵,暂无
南汇·周浦,祭(祭),[空],tɕi³³⁵,暂无
南汇·周浦,寄(寄),[空],tɕi³³⁵,暂无
南汇·周浦,际(際),[空],tɕi³³⁵,暂无
南汇·周浦,济(濟),[空],tɕi³³⁵,暂无
南汇·周浦,绩(績),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,继(繼),[空],tɕi³³⁵,暂无
南汇·周浦,加(加),[空],kɑ⁵²,暂无
南汇·周浦,加(加),[空],tɕiɑ⁵²,暂无
南汇·周浦,家(家),[空],kɑ⁵²,暂无
南汇·周浦,家(家),[空],tɕiɑ⁵²,暂无
南汇·周浦,裌(裌),[空],kɑʔ⁵⁵,暂无
南汇·周浦,夹(夾),[空],kɑʔ⁵⁵,暂无
南汇·周浦,甲(甲),[空],tɕiɑʔ⁵⁵,暂无
南汇·周浦,假(假),[空],kɑ³³⁵,暂无
南汇·周浦,假(假),[空],kɑ⁴⁴,暂无
南汇·周浦,假(假),[空],tɕiɑ³³⁵,暂无
南汇·周浦,假(假),[空],tɕiɑ⁴⁴,暂无
南汇·周浦,贾(賈),[空],kɑ⁴⁴,暂无
南汇·周浦,贾(賈),[空],tɕiɑ⁴⁴,暂无
南汇·周浦,架(架),[空],kɑ³³⁵,暂无
南汇·周浦,嫁(嫁),[空],kɑ³³⁵,暂无
南汇·周浦,价(價),[空],kɑ³³⁵,暂无
南汇·周浦,骆(駱),[空],loʔ²³,暂无
南汇·周浦,尖(尖),[空],tɕi⁵²,暂无
南汇·周浦,奸(奸),[空],kɛ⁵²,暂无
南汇·周浦,奸(奸),[空],tɕi⁵²,暂无
南汇·周浦,肩(肩),[空],tɕi⁵²,暂无
南汇·周浦,兼(兼),[空],tɕi⁵²,暂无
南汇·周浦,坚(堅),[空],tɕi⁵²,暂无
南汇·周浦,间(間),[空],kɛ⁵²,暂无
南汇·周浦,间(間),[空],tɕi³³⁵,暂无
南汇·周浦,间(間),[空],tɕi⁵²,暂无
南汇·周浦,煎(煎),[空],tɕi⁵²,暂无
南汇·周浦,监(監),[空],kɛ⁵²,暂无
南汇·周浦,艰(艱),[空],tɕi⁵²,暂无
南汇·周浦,剪(剪),[空],tɕi⁴⁴,暂无
南汇·周浦,拣(揀),[空],kɛ⁴⁴,暂无
南汇·周浦,减(減),[空],kɛ⁴⁴,暂无
南汇·周浦,俭(儉),[空],dʑi¹¹³,暂无
南汇·周浦,简(簡),[空],tɕi⁴⁴,暂无
南汇·周浦,咸(鹹),[空],ɦɛ¹¹³,暂无
南汇·周浦,件(件),[空],dʑi¹¹³,暂无
南汇·周浦,见(見),[空],tɕi³³⁵,暂无
南汇·周浦,建(建),[空],tɕi³³⁵,暂无
南汇·周浦,健(健),[空],dʑi¹¹³,暂无
南汇·周浦,渐(漸),[空],ʑi¹¹³,暂无
南汇·周浦,贱(賤),[空],ʑi¹¹³,暂无
南汇·周浦,践(踐),[空],ʑi¹¹³,暂无
南汇·周浦,箭(箭),[空],tɕi³³⁵,暂无
南汇·周浦,荐(薦),[空],tɕi³³⁵,暂无
南汇·周浦,鉴(鑒),[空],kɛ³³⁵,暂无
南汇·周浦,鉴(鑒),[空],tɕi³³⁵,暂无
南汇·周浦,江(江),[空],kɒ̃⁵²,暂无
南汇·周浦,江(江),[空],tɕiᴀ̃⁵²,暂无
南汇·周浦,将(將),[空],tɕiᴀ̃³³⁵,暂无
南汇·周浦,将(將),[空],tɕiᴀ̃⁵²,暂无
南汇·周浦,僵(僵),[空],tɕiᴀ̃⁵²,暂无
南汇·周浦,浆(漿),[空],tɕiᴀ̃⁵²,暂无
南汇·周浦,姜(薑),[空],tɕiᴀ̃⁵²,暂无
南汇·周浦,疆(疆),[空],tɕiᴀ̃⁵²,暂无
南汇·周浦,蒋(蔣),[空],tɕiᴀ̃⁴⁴,暂无
南汇·周浦,桨(槳),[空],tɕiᴀ̃⁴⁴,暂无
南汇·周浦,奖(獎),[空],tɕiᴀ̃⁴⁴,暂无
南汇·周浦,讲(講),[空],kɒ̃⁴⁴,暂无
南汇·周浦,讲(講),[空],tɕiᴀ̃⁴⁴,暂无
南汇·周浦,匠(匠),[空],ʑiᴀ̃¹¹³,暂无
南汇·周浦,降(降),[空],ɦɒ̃¹¹³,暂无
南汇·周浦,降(降),[空],kɒ̃³³⁵,暂无
南汇·周浦,降(降),[空],tɕiᴀ̃³³⁵,暂无
南汇·周浦,酱(醬),[空],tɕiᴀ̃³³⁵,暂无
南汇·周浦,交(交),[空],kɔ⁵²,暂无
南汇·周浦,交(交),[空],tɕiɔ⁵²,暂无
南汇·周浦,椒(椒),[空],tɕiɔ⁵²,暂无
南汇·周浦,焦(焦),[空],tɕiɔ⁵²,暂无
南汇·周浦,蕉(蕉),[空],tɕiɔ⁵²,暂无
南汇·周浦,胶(膠),[空],kɔ⁵²,暂无
南汇·周浦,浇(澆),[空],tɕiɔ⁵²,暂无
南汇·周浦,娇(嬌),[空],tɕiɔ⁵²,暂无
南汇·周浦,骄(驕),[空],tɕiɔ⁵²,暂无
南汇·周浦,嚼(嚼),[空],ʑiɑʔ²³,暂无
南汇·周浦,角(角),[空],kɒʔ⁵⁵,暂无
南汇·周浦,角(角),[空],koʔ⁵⁵,暂无
南汇·周浦,绞(絞),[空],kɔ⁴⁴,暂无
南汇·周浦,绞(絞),[空],tɕiɔ⁴⁴,暂无
南汇·周浦,剿(剿),[空],tɕiɔ⁴⁴,暂无
南汇·周浦,搅(攪),[空],kɔ⁴⁴,暂无
南汇·周浦,叫(叫),[空],tɕiɔ³³⁵,暂无
南汇·周浦,教(教),[空],kɔ³³⁵,暂无
南汇·周浦,教(教),[空],tɕiɔ³³⁵,暂无
南汇·周浦,酵(酵),[空],ɕiɔ³³⁵,暂无
南汇·周浦,酵(酵),[空],kɔ³³⁵,暂无
南汇·周浦,轿(轎),[空],dʑiɔ¹¹³,暂无
南汇·周浦,皆(皆),[空],tɕiɑ⁵²,暂无
南汇·周浦,接(接),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,阶(階),[空],kɑ⁵²,暂无
南汇·周浦,阶(階),[空],tɕiɑ⁵²,暂无
南汇·周浦,街(街),[空],kɑ⁵²,暂无
南汇·周浦,劫(劫),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,捷(捷),[空],ʑɪʔ²³,暂无
南汇·周浦,结(結),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,节(節),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,截(截),[空],ʑɪʔ²³,暂无
南汇·周浦,洁(潔),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,姐(姐),[空],tɕiɑ⁴⁴,暂无
南汇·周浦,解(解),[空],kɑ⁴⁴,暂无
南汇·周浦,解(解),[空],tɕiɑ⁴⁴,暂无
南汇·周浦,戒(戒),[空],kɑ³³⁵,暂无
南汇·周浦,戒(戒),[空],tɕiɑ³³⁵,暂无
南汇·周浦,界(界),[空],kɑ³³⁵,暂无
南汇·周浦,界(界),[空],tɕiɑ³³⁵,暂无
南汇·周浦,借(借),[空],tɕiɑ³³⁵,暂无
南汇·周浦,巾(巾),[空],tɕiɪŋ⁵²,暂无
南汇·周浦,斤(斤),[空],tɕiɪŋ⁵²,暂无
南汇·周浦,今(今),[空],tɕiɪŋ⁵²,暂无
南汇·周浦,金(金),[空],tɕiɪŋ⁵²,暂无
南汇·周浦,筋(筋),[空],tɕiɪŋ⁵²,暂无
南汇·周浦,襟(襟),[空],tɕiɪŋ⁵²,暂无
南汇·周浦,仅(僅),[空],dʑiɪŋ¹¹³,暂无
南汇·周浦,紧(緊),[空],tɕiɪŋ⁴⁴,暂无
南汇·周浦,锦(錦),[空],tɕiɪŋ⁴⁴,暂无
南汇·周浦,近(近),[空],dʑiɪŋ¹¹³,暂无
南汇·周浦,劲(勁),[空],tɕiɪŋ³³⁵,暂无
南汇·周浦,晋(晉),[空],tɕiɪŋ³³⁵,暂无
南汇·周浦,浸(浸),[空],tɕiɪŋ³³⁵,暂无
南汇·周浦,进(進),[空],tɕiɪŋ³³⁵,暂无
南汇·周浦,禁(禁),[空],tɕiɪŋ³³⁵,暂无
南汇·周浦,尽(盡),[空],tɕiɪŋ⁴⁴,暂无
南汇·周浦,尽(盡),[空],ʑiɪŋ¹¹³,暂无
南汇·周浦,京(京),[空],tɕiɪŋ⁵²,暂无
南汇·周浦,晶(晶),[空],tɕiɪŋ⁵²,暂无
南汇·周浦,睛(睛),[空],tɕiɪŋ⁵²,暂无
南汇·周浦,粳(粳),[空],kᴀ̃⁵²,暂无
南汇·周浦,经(經),[空],tɕiɪŋ⁵²,暂无
南汇·周浦,精(精),[空],tɕiɪŋ⁵²,暂无
南汇·周浦,鲸(鯨),[空],dʑiɪŋ¹¹³,暂无
南汇·周浦,井(井),[空],tɕiɪŋ⁴⁴,暂无
南汇·周浦,景(景),[空],tɕiɪŋ⁴⁴,暂无
南汇·周浦,颈(頸),[空],tɕiɪŋ⁴⁴,暂无
南汇·周浦,竟(竟),[空],tɕiɪŋ³³⁵,暂无
南汇·周浦,净(淨),[空],ʑiɪŋ¹¹³,暂无
南汇·周浦,敬(敬),[空],tɕiɪŋ³³⁵,暂无
南汇·周浦,靖(靖),[空],ʑiɪŋ¹¹³,暂无
南汇·周浦,境(境),[空],tɕiɪŋ⁴⁴,暂无
南汇·周浦,静(靜),[空],ʑiɪŋ¹¹³,暂无
南汇·周浦,镜(鏡),[空],tɕiɪŋ³³⁵,暂无
南汇·周浦,竞(競),[空],dʑiɪŋ¹¹³,暂无
南汇·周浦,迥(迥),[空],tɕioŋ⁴⁴,暂无
南汇·周浦,窘(窘),[空],tɕʰioŋ⁴⁴,暂无
南汇·周浦,究(究),[空],tɕiɤ³³⁵,暂无
南汇·周浦,纠(糾),[空],tɕiɤ⁵²,暂无
南汇·周浦,揪(揪),[空],tɕʰiɤ⁵²,暂无
南汇·周浦,鸠(鳩),[空],tɕiɤ⁵²,暂无
南汇·周浦,九(九),[空],tɕiɤ⁴⁴,暂无
南汇·周浦,久(久),[空],tɕiɤ⁴⁴,暂无
南汇·周浦,酒(酒),[空],tɕiɤ⁴⁴,暂无
南汇·周浦,臼(臼),[空],dʑiɤ¹¹³,暂无
南汇·周浦,柩(柩),[空],dʑiɤ¹¹³,暂无
南汇·周浦,救(救),[空],tɕiɤ³³⁵,暂无
南汇·周浦,就(就),[空],ʑiɤ¹¹³,暂无
南汇·周浦,舅(舅),[空],dʑiɤ¹¹³,暂无
南汇·周浦,旧(舊),[空],dʑiɤ¹¹³,暂无
南汇·周浦,拘(拘),[空],tɕy⁵²,暂无
南汇·周浦,居(居),[空],tɕy⁵²,暂无
南汇·周浦,鞠(鞠),[空],tɕioʔ⁵⁵,暂无
南汇·周浦,局(局),[空],dʑioʔ²³,暂无
南汇·周浦,菊(菊),[空],tɕioʔ⁵⁵,暂无
南汇·周浦,橘(橘),[空],tɕioʔ⁵⁵,暂无
南汇·周浦,橘(橘),[空],tɕyɪʔ⁵⁵,暂无
南汇·周浦,举(舉),[空],tɕy⁴⁴,暂无
南汇·周浦,句(句),[空],tɕy³³⁵,暂无
南汇·周浦,拒(拒),[空],dʑy¹¹³,暂无
南汇·周浦,具(具),[空],dʑy¹¹³,暂无
南汇·周浦,聚(聚),[空],ʑy¹¹³,暂无
南汇·周浦,剧(劇),[空],dʑiɑʔ²³,暂无
南汇·周浦,据(據),[空],tɕy³³⁵,暂无
南汇·周浦,惧(懼),[空],dʑy¹¹³,暂无
南汇·周浦,捐(捐),[空],tɕyø⁵²,暂无
南汇·周浦,卷(捲),[空],tɕyø⁴⁴,暂无
南汇·周浦,倦(倦),[空],dzyø¹¹³,暂无
南汇·周浦,眷(眷),[空],tɕyø³³⁵,暂无
南汇·周浦,绢(絹),[空],tɕyø³³⁵,暂无
南汇·周浦,掘(掘),[空],dʑioʔ²³,暂无
南汇·周浦,绝(絶),[空],ʑɪʔ²³,暂无
南汇·周浦,绝(絕),[空],ʑɪʔ²³,暂无
南汇·周浦,爵(爵),[空],tɕiɑʔ⁵⁵,暂无
南汇·周浦,觉(覺),[空],kɔ³³⁵,暂无
南汇·周浦,觉(覺),[空],koʔ⁵⁵,暂无
南汇·周浦,觉(覺),[空],tɕiɑʔ⁵⁵,暂无
南汇·周浦,觉(覺),[空],tɕiɔ³³⁵,暂无
南汇·周浦,倔(倔),[空],dʑioʔ²³,暂无
南汇·周浦,均(均),[空],tɕioŋ⁵²,暂无
南汇·周浦,君(君),[空],tɕioŋ⁵²,暂无
南汇·周浦,军(軍),[空],tɕioŋ⁵²,暂无
南汇·周浦,菌(菌),[空],tɕʰioŋ⁴⁴,暂无
南汇·周浦,菌(菌),[空],tɕʰyɪŋ⁴⁴,暂无
南汇·周浦,菌(菌),[空],tɕioŋ⁵²,暂无
南汇·周浦,俊(俊),[空],tɕiɪn³³⁵,暂无
南汇·周浦,俊(俊),[空],tɕyɪn³³⁵,暂无
南汇·周浦,郡(郡),[空],dʑioŋ¹¹³,暂无
南汇·周浦,卡(卡),[空],kʰɑ⁴⁴,暂无
南汇·周浦,揩(揩),[空],kʰɑ⁵²,暂无
南汇·周浦,开(開),[空],kʰe⁵²,暂无
南汇·周浦,凯(凱),[空],kʰe⁴⁴,暂无
南汇·周浦,慨(慨),[空],kʰe³³⁵,暂无
南汇·周浦,刊(刊),[空],kʰɛ⁵²,暂无
南汇·周浦,堪(堪),[空],kʰɛ⁵²,暂无
南汇·周浦,砍(砍),[空],kʰe⁴⁴,暂无
南汇·周浦,砍(砍),[空],kʰɛ⁴⁴,暂无
南汇·周浦,槛(檻),[空],kʰɛ⁴⁴,暂无
南汇·周浦,看(看),[空],kʰø³³⁵,暂无
南汇·周浦,看(看),[空],kʰø⁵²,暂无
南汇·周浦,康(康),[空],kʰɒ̃⁵²,暂无
南汇·周浦,慷(慷),[空],kʰɒ̃⁴⁴,暂无
南汇·周浦,糠(糠),[空],kʰɒ̃⁵²,暂无
南汇·周浦,扛(扛),[空],kɒ̃⁵²,暂无
南汇·周浦,抗(抗),[空],kʰɒ̃³³⁵,暂无
南汇·周浦,囥(囥),[空],kʰɒ̃³³⁵,暂无
南汇·周浦,炕(炕),[空],kʰɒ̃³³⁵,暂无
南汇·周浦,考(考),[空],kʰɔ⁴⁴,暂无
南汇·周浦,靠(靠),[空],kʰɔ³³⁵,暂无
南汇·周浦,科(科),[空],kʰu⁵²,暂无
南汇·周浦,窠(窠),[空],kʰu⁵²,暂无
南汇·周浦,磕(磕),[空],kʰəʔ⁵⁵,暂无
南汇·周浦,颗(顆),[空],kʰu⁴⁴,暂无
南汇·周浦,咳(咳),[空],kʰəʔ⁵⁵,暂无
南汇·周浦,可(可),[空],kʰu⁴⁴,暂无
南汇·周浦,渴(渴),[空],kʰəʔ⁵⁵,暂无
南汇·周浦,刻(刻),[空],kʰəʔ⁵⁵,暂无
南汇·周浦,客(客),[空],kʰɑʔ⁵⁵,暂无
南汇·周浦,课(課),[空],kʰu³³⁵,暂无
南汇·周浦,肯(肯),[空],kʰəŋ⁴⁴,暂无
南汇·周浦,垦(墾),[空],kʰəŋ⁴⁴,暂无
南汇·周浦,恳(懇),[空],kʰəŋ⁴⁴,暂无
南汇·周浦,坑(坑),[空],kʰᴀ̃⁵²,暂无
南汇·周浦,空(空),[空],kʰoŋ³³⁵,暂无
南汇·周浦,空(空),[空],kʰoŋ⁵²,暂无
南汇·周浦,孔(孔),[空],kʰoŋ⁴⁴,暂无
南汇·周浦,恐(恐),[空],kʰoŋ⁴⁴,暂无
南汇·周浦,抠(摳),[空],kʰɤ⁵²,暂无
南汇·周浦,瞘(瞘),[空],kʰɤ⁵²,暂无
南汇·周浦,口(口),[空],kʰɤ⁴⁴,暂无
南汇·周浦,叩(叩),[空],kʰɤ⁴⁴,暂无
南汇·周浦,扣(扣),[空],kʰɤ³³⁵,暂无
南汇·周浦,枯(枯),[空],ku³³⁵,暂无
南汇·周浦,哭(哭),[空],kʰoʔ⁵⁵,暂无
南汇·周浦,苦(苦),[空],kʰu⁵²,暂无
南汇·周浦,库(庫),[空],kʰu⁴⁴,暂无
南汇·周浦,酷(酷),[空],kʰɒʔ⁵⁵,暂无
南汇·周浦,酷(酷),[空],kʰoʔ⁵⁵,暂无
南汇·周浦,裤(褲),[空],kʰu³³⁵,暂无
南汇·周浦,夸(誇),[空],kʰo⁵¹,暂无
南汇·周浦,夸(誇),[空],kʰuɑ⁵²,暂无
南汇·周浦,跨(跨),[空],kʰo³³⁵,暂无
南汇·周浦,快(快),[空],kʰuɑ³³⁵,暂无
南汇·周浦,块(塊),[空],kʰue³³⁵,暂无
南汇·周浦,筷(筷),[空],kʰuɛ³³⁵,暂无
南汇·周浦,宽(寬),[空],kʰue⁵²,暂无
南汇·周浦,款(款),[空],kʰuɛ⁴⁴,暂无
南汇·周浦,匡(匡),[空],kʰuɒ̃⁵²,暂无
南汇·周浦,筐(筐),[空],kʰuɒ̃⁵²,暂无
南汇·周浦,狂(狂),[空],ɡuɒ̃¹¹³,暂无
南汇·周浦,况(況),[空],fɒ̃³³⁵,暂无
南汇·周浦,况(況),[空],kʰuɒ̃³³⁵,暂无
南汇·周浦,眶(眶),[空],kʰuɒ̃⁵²,暂无
南汇·周浦,旷(曠),[空],kʰuɒ̃³³⁵,暂无
南汇·周浦,矿(礦),[空],kʰuɒ̃⁴⁴,暂无
南汇·周浦,盔(盔),[空],kʰue⁵²,暂无
南汇·周浦,亏(虧),[空],kʰue⁵²,暂无
南汇·周浦,亏(虧),[空],tɕʰy⁵²,暂无
南汇·周浦,葵(葵),[空],ɡue¹¹³,暂无
南汇·周浦,傀(傀),[空],kʰue⁴⁴,暂无
南汇·周浦,愧(愧),[空],ɡue¹¹³,暂无
南汇·周浦,坤(坤),[空],kʰuəŋ⁵²,暂无
南汇·周浦,昆(昆),[空],kʰuəŋ⁵²,暂无
南汇·周浦,捆(捆),[空],kʰuəŋ⁴⁴,暂无
南汇·周浦,困(困),[空],kʰuəŋ³³⁵,暂无
南汇·周浦,困(睏),[空],kʰuəŋ³³⁵,暂无
南汇·周浦,括(括),[空],kuɑʔ⁵⁵,暂无
南汇·周浦,扩(擴),[空],kʰoʔ⁵⁵,暂无
南汇·周浦,扩(擴),[空],kʰuəʔ⁵⁵,暂无
南汇·周浦,阔(闊),[空],kʰuəʔ⁵⁵,暂无
南汇·周浦,拉(拉),[空],ʔlɑ⁵²,暂无
南汇·周浦,喇(喇),[空],lɑ¹¹³,暂无
南汇·周浦,辣(辣),[空],lɑʔ²³,暂无
南汇·周浦,腊(臘),[空],lɑʔ²³,暂无
南汇·周浦,来(來),[空],le¹¹³,暂无
南汇·周浦,赖(賴),[空],lɑ¹¹³,暂无
南汇·周浦,婪(婪),[空],le¹¹³,暂无
南汇·周浦,蓝(藍),[空],lɛ¹¹³,暂无
南汇·周浦,拦(攔),[空],lɛ¹¹³,暂无
南汇·周浦,兰(蘭),[空],lɛ¹¹³,暂无
南汇·周浦,篮(籃),[空],lɛ¹¹³,暂无
南汇·周浦,懒(懶),[空],lɛ¹¹³,暂无
南汇·周浦,览(覽),[空],lɛ¹¹³,暂无
南汇·周浦,烂(爛),[空],lɛ¹¹³,暂无
南汇·周浦,郎(郎),[空],lɒ̃¹¹³,暂无
南汇·周浦,狼(狼),[空],lɒ̃¹¹³,暂无
南汇·周浦,廊(廊),[空],lɒ̃¹¹³,暂无
南汇·周浦,朗(朗),[空],lɒ̃¹¹³,暂无
南汇·周浦,浪(浪),[空],lɒ̃¹¹³,暂无
南汇·周浦,捞(撈),[空],ʔlɔ⁵²,暂无
南汇·周浦,牢(牢),[空],lɔ¹¹³,暂无
南汇·周浦,劳(勞),[空],lɔ¹¹³,暂无
南汇·周浦,老(老),[空],lɔ¹¹³,暂无
南汇·周浦,烙(烙),[空],loʔ²³,暂无
南汇·周浦,勒(勒),[空],ləʔ²³,暂无
南汇·周浦,了(了),[空],liɔ¹¹³,暂无
南汇·周浦,雷(雷),[空],ne¹¹³,暂无
南汇·周浦,儡(儡),[空],le¹¹³,暂无
南汇·周浦,垒(壘),[空],le¹¹³,暂无
南汇·周浦,肋(肋),[空],ləʔ²³,暂无
南汇·周浦,累(累),[空],le¹¹³,暂无
南汇·周浦,泪(淚),[空],li¹¹³,暂无
南汇·周浦,类(類),[空],le¹¹³,暂无
南汇·周浦,冷(冷),[空],lᴀ̃¹¹³,暂无
南汇·周浦,厘(厘),[空],li¹¹³,暂无
南汇·周浦,梨(梨),[空],li¹¹³,暂无
南汇·周浦,犁(犁),[空],li¹¹³,暂无
南汇·周浦,黎(黎),[空],li¹¹³,暂无
南汇·周浦,离(離),[空],li¹¹³,暂无
南汇·周浦,李(李),[空],li¹¹³,暂无
南汇·周浦,理(理),[空],li¹¹³,暂无
南汇·周浦,里(裏),[空],li¹¹³,暂无
南汇·周浦,礼(禮),[空],li¹¹³,暂无
南汇·周浦,力(力),[空],lɪʔ²³,暂无
南汇·周浦,立(立),[空],lɪʔ²³,暂无
南汇·周浦,利(利),[空],li¹¹³,暂无
南汇·周浦,例(例),[空],li¹¹³,暂无
南汇·周浦,例(例),[空],lɪʔ²³,暂无
南汇·周浦,粒(粒),[空],lɪʔ²³,暂无
南汇·周浦,厉(厲),[空],li¹¹³,暂无
南汇·周浦,励(勵),[空],li¹¹³,暂无
南汇·周浦,历(歷),[空],lɪʔ²³,暂无
南汇·周浦,历(歷),[空],lɪʔ²³,暂无
南汇·周浦,丽(麗),[空],li¹¹³,暂无
南汇·周浦,连(連),[空],li¹¹³,暂无
南汇·周浦,怜(憐),[空],li¹¹³,暂无
南汇·周浦,联(聯),[空],li¹¹³,暂无
南汇·周浦,帘(簾),[空],li¹¹³,暂无
南汇·周浦,脸(臉),[空],li¹¹³,暂无
南汇·周浦,炼(煉),[空],li¹¹³,暂无
南汇·周浦,练(練),[空],li¹¹³,暂无
南汇·周浦,恋(戀),[空],li¹¹³,暂无
南汇·周浦,良(良),[空],liᴀ̃¹¹³,暂无
南汇·周浦,凉(涼),[空],liᴀ̃¹¹³,暂无
南汇·周浦,梁(梁),[空],liᴀ̃¹¹³,暂无
南汇·周浦,粮(糧),[空],liᴀ̃¹¹³,暂无
南汇·周浦,两(兩),[空],liᴀ̃¹¹³,暂无
南汇·周浦,亮(亮),[空],liᴀ̃¹¹³,暂无
南汇·周浦,量(量),[空],liᴀ̃¹¹³,暂无
南汇·周浦,量(量),[空],liᴀ̃¹¹³,暂无
南汇·周浦,晾(晾),[空],lᴀ̃¹¹³,暂无
南汇·周浦,晾(晾),[空],lɒ̃¹¹³,暂无
南汇·周浦,谅(諒),[空],liᴀ̃¹¹³,暂无
南汇·周浦,聊(聊),[空],liɔ¹¹³,暂无
南汇·周浦,寥(寥),[空],liɔ¹¹³,暂无
南汇·周浦,撩(撩),[空],ʔliɔ⁵²,暂无
南汇·周浦,燎(燎),[空],liɔ¹¹³,暂无
南汇·周浦,疗(療),[空],liɔ¹¹³,暂无
南汇·周浦,料(料),[空],liɔ¹¹³,暂无
南汇·周浦,廖(廖),[空],liɔ¹¹³,暂无
南汇·周浦,列(列),[空],lɪʔ²³,暂无
南汇·周浦,劣(劣),[空],lɪʔ²³,暂无
南汇·周浦,烈(烈),[空],lɪʔ²³,暂无
南汇·周浦,裂(裂),[空],lɪʔ²³,暂无
南汇·周浦,拎(拎),[空],ʔliɪŋ⁵²,暂无
南汇·周浦,林(林),[空],liɪŋ¹¹³,暂无
南汇·周浦,淋(淋),[空],liɪŋ¹¹³,暂无
南汇·周浦,邻(鄰),[空],liɪŋ¹¹³,暂无
南汇·周浦,临(臨),[空],liɪŋ¹¹³,暂无
南汇·周浦,吝(吝),[空],liɪŋ¹¹³,暂无
南汇·周浦,陵(陵),[空],liɪŋ¹¹³,暂无
