vocabulary	originalEntry	explanation	example	pinYin	location	place	source	toggle	whichCounty	whichTown	note	updated_at
长条子(長條子)	长条子	身材细长之人。(身材細長之人。)	zã¹¹ diɔ⁴⁴ tsɿ⁵³	zã¹¹ diɔ⁴⁴ tsɿ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
长停当(長停當)	长停当	停止生长。(停止生長。)	tsã²² diŋ⁴⁴ ɗɑ̃²¹	tsã²² diŋ⁴⁴ ɗɑ̃²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
长统袜(長統襪)	长统袜	长袜子。(長襪。)	zã¹¹ tʰoŋ⁴⁴ mæʔ⁵³	zã¹¹ tʰoŋ⁴⁴ mæʔ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
长头雨(長頭雨)	长头雨	持续的阴雨。(持續的陰雨。)	zã¹¹ dɤ⁴⁴ ɦi⁵³	zã¹¹ dɤ⁴⁴ ɦi⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
长相(長相)	长相	相貌：~倒蛮好个。(相貌：~倒蠻好個。)	tsã⁴⁴ ɕiã(<siã)⁴⁴	tsã⁴⁴ ɕiã(<siã)⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
长一码大一码(長一碼大一碼)	长一码大一码	身材高大。(身材高大。)	zã²³ ɪʔ⁴⁴ mɑ⁴⁴ // du¹¹ ɪʔ⁴⁴ mɑ²¹	zã²³ ɪʔ⁴⁴ mɑ⁴⁴ // du¹¹ ɪʔ⁴⁴ mɑ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
长悠悠(長悠悠)	长悠悠	长长的。(長長的。)	zã¹¹ iɤ⁴⁴ iɤ²¹	zã¹¹ iɤ⁴⁴ iɤ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
长远(長遠)	长远	长久，很长时间。(長久，很久。)	zã¹¹ zã⁴⁴ ɦyœ⁴⁴ ɦyœ⁵³	zã¹¹ zã⁴⁴ ɦyœ⁴⁴ ɦyœ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
长长爽爽(長長爽爽)	长长爽爽	身材高大。(身材高大。)	zã¹¹ zã⁴⁴ sɑ̃⁴⁴ sɑ̃⁵³	zã¹¹ zã⁴⁴ sɑ̃⁴⁴ sɑ̃⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
长子(長子)	长子	高个子。(高個子。)	zã²³ tsɿ⁴⁴	zã²³ tsɿ⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
涨(漲)	涨	物体浸水而膨胀：饭得伊~脱歇。 || 另有阴上读。(物體浸水而膨脹：飯得伊~脫歇。 || 另陰上讀。)	tsã³⁵	tsã³⁵	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
涨(漲)	涨	❶涨潮：潮水~上来哉。❷物价升高：～价。❸增加工资：～工钿。 || 另有阴去读。(❶漲潮：潮水~上來哉。 ❷物價升高：～價。 ❸增加工資：～工釹。 || 另外陰去讀。)	tsã⁴⁴	tsã⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
涨潮(漲潮)	涨潮	潮水升高：~哉。(潮水升高：~哉。)	tsã²² zɔ⁵³	tsã²² zɔ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
涨工钿(漲工鑀)	涨工钿	增加工资。(增加工資。)	tsã²² koŋ⁴⁴ die²¹	tsã²² koŋ⁴⁴ die²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
涨价(漲價)	涨价	物价上涨：迭两日啥，油又~哉。(物價上漲：迭兩日啥，油又~哉。)	tsã⁴⁴ kɑ⁴⁴	tsã⁴⁴ kɑ⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
涨性(漲性)	涨性	指米加水煮熟后涨出的程度，一般指粮食的出饭率：籼米比白米～大。(指米加水煮熟後漲出的程度，一般指糧食的出飯率：秈米比白米～大。)	tsã⁴⁴ siŋ⁴⁴	tsã⁴⁴ siŋ⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
丈(丈)	丈	长度单位，一丈等于十尺。(長度單位，一丈等於十尺。)	zã¹³	zã¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
丈母娘(丈母娘)	丈母娘	岳母，背称，面称随妻子的称呼。 || 首字有时也流变为zɑ¹³。(岳母，背稱，面稱隨妻子的稱呼。 || 首字有時也流變為zɑ¹³。)	zã¹¹ m⁴⁴ ȵiã²¹	zã¹¹ m⁴⁴ ȵiã²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
丈人(丈人)	丈人	岳父，背称，面称随妻子的称呼。(岳父，背稱，面稱隨妻子的稱呼。)	zã¹¹ ȵiəŋ⁵³	zã¹¹ ȵiəŋ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
丈人阿伯(丈人阿伯)	丈人阿伯	岳父，背称，面称随妻子的称呼。(岳父，背稱，面稱隨妻子的稱呼。)	zã¹¹ ȵiəŋ⁴⁴ æʔ⁴⁴ ɓæʔ⁵³	zã¹¹ ȵiəŋ⁴⁴ æʔ⁴⁴ ɓæʔ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
丈人老头(丈人老頭)	丈人老头	岳父，背称，面称随妻子的称呼。(岳父，背稱，面稱隨妻子的稱呼。)	zã¹¹ ȵiəŋ⁴⁴ lɔ⁴⁴ dɤ⁵³	zã¹¹ ȵiəŋ⁴⁴ lɔ⁴⁴ dɤ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
帐顶(帳頂)	帐顶	帐子的顶部。(帳子的頂部。)	tsã⁴⁴ ɗiŋ⁴⁴	tsã⁴⁴ ɗiŋ⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
帐门(帳門)	帐门	帐子供人进出的部分。(帳子供人進出的部分。)	tsã²² məŋ⁵³	tsã²² məŋ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
帐子(帳子)	帐子	用布，纱或尼龙等制成的张在床上的东西。(用布，紗或尼龍等製成的張在床上的東西。)	tsã⁴⁴ tsɿ⁵³	tsã⁴⁴ tsɿ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
账(帳)	账	❶关于货币、货物出入的记载：记～｜查～。❷指账簿：一本～。❸流通的钱款：出～丨欠~。(❶關於貨幣、貨物出入的記載：記～｜查～。 ❷指帳簿：一本～。 ❸流通的錢款：出～丨欠~。)	tsã³⁵	tsã³⁵	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
账房(帳房)	账房	旧时企业单位或有钱人家中管理银钱货物出入的处所。(舊時企業單位或有錢人家中管理銀錢貨物出入的處所。)	tsã²² βɑ̃⁵³	tsã²² βɑ̃⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
账房间(帳房間)	账房间	旧时企业单位或有钱人家中管理银钱货物出入的处所。(舊時企業單位或有錢人家中管理銀錢貨物出入的處所。)	tsã²² βɑ̃⁴⁴ kɛ²¹	tsã²² βɑ̃⁴⁴ kɛ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
账房先生(帳房先生)	账房先生	管账的人。(管帳的人。)	tsã²² βɑ̃⁴⁴ ɕie(<sie)³³ sã²¹	tsã²² βɑ̃⁴⁴ ɕie(<sie)³³ sã²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
胀(脹)	胀	身体内壁受到压迫而产生不舒服的感觉，膨胀：肚膨气~。(身體內壁受到壓迫而產生不舒服的感覺，膨脹：肚膨氣~。)	tsã³⁵	tsã³⁵	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
胀紧(脹緊)	胀紧	（脚部）酸痛。(（腳部）酸痛。)	tsã⁴⁴ tɕiəŋ⁵³	tsã⁴⁴ tɕiəŋ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
招耳朵(招耳朵)	招耳朵	招风耳，耳廓与脑袋分得比较开的耳朵。(招風耳，耳廓與頭分得比較開的耳朵。)	tsɔ⁴⁴ ȵi⁴⁴ ɗu²¹	tsɔ⁴⁴ ȵi⁴⁴ ɗu²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
招呼(招呼)	招呼	❶用言语动作表示问候：打~。❷关照：侬要去末先忒伊淘打声~。(❶用言語動作表示問候：打~。 ❷關照：儂要去末先忒伊淘打聲~。)	tsɔ⁴⁴ ɸu²¹	tsɔ⁴⁴ ɸu²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
招留(招留)	招留	招待，留客。 || 嘉宝方言。(招待，留客。 || 嘉寶方言。)	tsɔ⁴⁴ liɤ²¹	tsɔ⁴⁴ liɤ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
招女婿(招女婿)	招女婿	上门女婿。(上門女婿。)	tsɔ⁴⁴ ȵi⁴⁴ ɕi(<si)²¹	tsɔ⁴⁴ ȵi⁴⁴ ɕi(<si)²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
招势(招勢)	招势	面子：坍~（丢脸）。(面子：坍~（丟臉）。)	tsɔ⁴⁴ sɿ²¹	tsɔ⁴⁴ sɿ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
招手(招手)	招手	举手上下挥动，叫人来或跟人打招呼。(舉手上下揮動，叫人來或跟人打招呼。)	tsɔ⁴⁴ sɤ⁵³	tsɔ⁴⁴ sɤ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
找(找)	找	❶把超过应收的部分退还：～铜钿丨多~拉个钞票，要还拨拉人家。❷寻找，用于固定搭配，一般只说“寻”或“觅”：~对象。(❶把超過應收的部分退還：～銅釷丨多~拉個鈔票，要還撥拉人家。 ❷尋找，用於固定搭配，一般只說「尋」或「覓食」：~對象。)	tsɔ⁴⁴	tsɔ⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
找对象(找對象)	找对象	找结婚的对象。(找結婚的對象。)	tsɔ⁴⁴ ɗe⁴⁴ ʑiã(<ziã)²¹	tsɔ⁴⁴ ɗe⁴⁴ ʑiã(<ziã)²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
找头(找頭)	找头	买东西时找回的零钱。(買東西時找回的零錢。)	tsɔ²² dɤ⁵³	tsɔ²² dɤ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
召集(召集)	召集	召集，聚合：担点大细秃~起来。(召集，聚合：擔點大細禿~起來。)	zɔ¹¹ zɪʔ⁵³	zɔ¹¹ zɪʔ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
照(照)	照	❶拍摄：相帮~只照。❷刷（卡）：公交卡勒浪~个~。❸依照，按照：~伊迭能做下去末哉。❹照片：相帮照只~。(❶拍攝：相幫~只照。 ❷刷（卡）：公車卡勒浪~個~。 ❸依照，照：~伊迭能做下去末哉。 ❹照片：相幫照只~。)	tsɔ³⁵	tsɔ³⁵	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
照道理(照道理)	照道理	按理说。(按理說。)	tsɔ⁴⁴ dɔ²³ li⁴⁴	tsɔ⁴⁴ dɔ²³ li⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
照顾(照顧)	照顾	❶考虑到，注意到：~到㑚个实际情况。❷特别注意，加以优待：~老人。(❶考慮到，注意到：~到㑚個實際情況。 ❷特別注意，加以優待：~老人。)	tsɔ⁴⁴ ku²¹	tsɔ⁴⁴ ku²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
照名份(照名份)	照名份	副词，按理说：~喊侬去末蛮好个，硬劲势喊伊去，难末哪能弄头哈。(副詞，照理說：~喊儂去末蠻好個，硬勁勢喊伊去，難末哪能弄頭哈。)	tsɔ²² miŋ⁴⁴ βəŋ²¹	tsɔ²² miŋ⁴⁴ βəŋ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
照牌头(照牌頭)	照牌头	理所当然，一定的：侬帮惯拉哉咾，难伊照咾侬只牌头哉。(理所當然，一定的：儂幫慣拉哉咾，難伊照咾儂只牌頭哉。)	tsɔ²² bɑ⁴⁴ dɤ²¹	tsɔ²² bɑ⁴⁴ dɤ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
照片(照片)	照片	把感光纸放在照相底片下曝光后经显影，定影而成的人或物的图片。(把感光紙放在照相底片下曝光後顯影，定影而成的人或物的圖片。)	tsɔ⁴⁴ pʰie²¹	tsɔ⁴⁴ pʰie²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
照相(照相)	照相	❶照片，相片。❷拍照。(❶照片，相片。 ❷拍照。)	tsɔ⁴⁴ ɕiã(<siã)⁴⁴	tsɔ⁴⁴ ɕiã(<siã)⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
照相馆(照相館)	照相馆	经营照相业务的商店。(經營照相業務的商店。)	tsɔ²² ɕiã(<siã)⁴⁴ kue²¹	tsɔ²² ɕiã(<siã)⁴⁴ kue²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
照样(照樣)	照样	仍旧：电池忒伊调脱拉哉~勿来三。(仍舊：電池忒伊調脫拉哉~勿來三。)	tsɔ⁴⁴ ɦiã²¹	tsɔ⁴⁴ ɦiã²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
照伊能(照伊能)	照伊能	按照他现在的样子。(按照他現在的樣子。)	tsɔ²² ɦi⁴⁴ nəŋ²¹	tsɔ²² ɦi⁴⁴ nəŋ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
照应(照應)	照应	照料，照顾：㑚末相互之间~~。(照料，照顧：㑚末彼此之間~~。)	tsɔ⁴⁴ ɦiəŋ²¹	tsɔ⁴⁴ ɦiəŋ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
遮(遮)	遮	一物体处在另一物体的某一方位，使后者不显露。(一物體處在另一物體的某一方位，使後者不顯露。)	tɕio(<tsio)⁵³	tɕio(<tsio)⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
遮没(遮沒)	遮没	遮蔽，挡住。(遮蔽，擋住。)	tɕio(<tsio)⁴⁴ məʔ²¹	tɕio(<tsio)⁴⁴ məʔ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
折本(折本)	折本	亏本。(虧本。)	zəʔ¹¹ ɓəŋ¹³	zəʔ¹¹ ɓəŋ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
折本生意(折本生意)	折本生意	❶亏本买卖。❷吃亏的事。(❶虧本買賣。 ❷吃虧的事。)	zəʔ¹¹ ɓəŋ¹¹ sã¹¹ i¹³	zəʔ¹¹ ɓəŋ¹¹ sã¹¹ i¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
折脚(摺腳)	折脚	瘸腿。(瘸腿。)	zəʔ¹¹ tɕiæʔ¹³	zəʔ¹¹ tɕiæʔ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
折手(折手)	折手	手或手臂的一种残疾。(手或手臂的一種殘疾。)	zəʔ¹¹ sɤ¹³	zəʔ¹¹ sɤ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
折手折脚(折手折腳)	折手折脚	手脚残疾不健全。(手腳殘障不健全。)	zəʔ¹¹ sɤ¹¹ zəʔ¹¹ tɕiæʔ¹³	zəʔ¹¹ sɤ¹¹ zəʔ¹¹ tɕiæʔ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
摺(摺)	摺	叠：~锡箔。 || 本方言中白读残留舌面音读法。(疊：~錫箔。 || 本方言中白讀殘留舌面音讀法。)	tɕiɪʔ⁵	tɕiɪʔ⁵	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
摺锡箔(摺錫箔)	摺锡箔	折锡箔。(折錫箔。)	tɕiɪʔ⁴⁴ sɪʔ⁴⁴ boʔ⁴⁴	tɕiɪʔ⁴⁴ sɪʔ⁴⁴ boʔ⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着(著)	着	穿（衣）：衣裳拿归来，一边要呒啥~个丨身衣裳买拉拨㑚外公~个丨~出去末勿好看个。(穿（衣）：衣裳拿歸來，一邊要嘸啥~個丨身衣裳買拉撥㑚外公~個丨~出去末勿好看個。)	tsæʔ⁵	tsæʔ⁵	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着出(著出)	着出	（物体）突出：根棒头~。(（物體）突出：根棒頭~。)	zæʔ¹¹ tsʰəʔ¹³	zæʔ¹¹ tsʰəʔ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着出来(著出來)	着出来	突然出现：一记头~一句老古闲话。(突然出現：一記頭~一句老古閒話。)	zæʔ¹¹ tsʰəʔ¹¹ le¹³	zæʔ¹¹ tsʰəʔ¹¹ le¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着地气(著地氣)	着地气	在地面上走，接受土地的“滋养”，民间传说多着地气对人的健康有益：楼房里蹲个辰光忒长，要着着地气。(在地面上走，接受土地的“滋養”，民間傳說多著地氣對人的健康有益：樓房裡蹲個辰光忒長，要著著地氣。)	zæʔ¹¹ di¹¹ tɕʰi¹³	zæʔ¹¹ di¹¹ tɕʰi¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着东面(著東面)	着东面	最东面。(最東面。)	zæʔ¹¹ ɗoŋ¹¹ mie¹³	zæʔ¹¹ ɗoŋ¹¹ mie¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着港=(著港=)	着港=	落实，有着落：生活~啊哉。(落實，有著落：生活~啊哉。)	zæʔ¹¹ kɑ̃¹³	zæʔ¹¹ kɑ̃¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着脚(著腳)	着脚	跺脚。(跺腳。)	zæʔ¹¹ tɕiæʔ¹³	zæʔ¹¹ tɕiæʔ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着脚跳(著腳跳)	着脚跳	原地蹦起。(原地蹦起。)	zæʔ¹¹ tɕiæʔ¹¹ tʰiɔ¹³	zæʔ¹¹ tɕiæʔ¹¹ tʰiɔ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着冷(著冷)	着冷	着凉。(著涼。)	zæʔ¹¹ lã¹³	zæʔ¹¹ lã¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着里向(著裡向)	着里向	最内侧，贴身：裤子着来~，覅着拉外档。(最內側，貼身：褲子著來~，覅著拉外檔。)	zæʔ¹¹ li¹¹ ɕiã¹³	zæʔ¹¹ li¹¹ ɕiã¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着力(著力)	着力	厉害。(厲害。)	zæʔ¹¹ lɪʔ¹³	zæʔ¹¹ lɪʔ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着棋(著棋)	着棋	下棋。(下棋。)	tsæʔ²² dʑi⁵³	tsæʔ²² dʑi⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着前日(著前日)	着前日	大前天。(大前天。)	zæʔ¹¹ ʑie(<zie)¹¹ ȵiɪʔ¹³	zæʔ¹¹ ʑie(<zie)¹¹ ȵiɪʔ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着肉(著肉)	着肉	贴身：裤子着来~，勿着拉外档。(貼身：褲子著來~，勿著拉外檔。)	zæʔ¹¹ ȵioʔ¹³	zæʔ¹¹ ȵioʔ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着实(著實)	着实	❶睡得熟。❷靠得紧：被头覅盖来~来。(❶睡得熟。 ❷靠得緊：被頭覅蓋來~來。)	zæʔ¹¹ zəʔ¹³	zæʔ¹¹ zəʔ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着勿上(著勿上)	着勿上	没法穿：衣裳龌龊勿过，~拉哉。(沒辦法穿：衣裳齜勿過，~拉哉。)	tsæʔ²² uəʔ⁴⁴ zɑ̃⁵³	tsæʔ²² uəʔ⁴⁴ zɑ̃⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着西面(著西面)	着西面	最西面。(最西面。)	zæʔ¹¹ ɕi(<si)¹¹ mie¹³	zæʔ¹¹ ɕi(<si)¹¹ mie¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着眼(著眼)	着眼	……了些：豇豆咸~。(……了些：豇豆鹹~。)	…… zæʔ⁴⁴ ŋɛ⁵³	…… zæʔ⁴⁴ ŋɛ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着野胡糟(著野胡糟)	着野胡糟	形容做事极其糟糕。(形容做事極為糟糕。)	zæʔ¹¹ ɦiɑ¹¹ βu¹¹ tsɔ¹³	zæʔ¹¹ ɦiɑ¹¹ βu¹¹ tsɔ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着衣裳(著衣裳)	着衣裳	穿衣服，特指给死者穿衣服，日常起居时要忌用。(穿衣服，特別指給死者穿衣服，日常起居時要忌用。)	tsæʔ²² i⁴⁴ zɑ̃⁵³	tsæʔ²² i⁴⁴ zɑ̃⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着着后头(著著後頭)	着着后头	形容处在相当后面。(形容處在相當後面。)	zæʔ¹¹ zæʔ¹³ // ɦɤ²³ dɤ⁴⁴	zæʔ¹¹ zæʔ¹³ // ɦɤ²³ dɤ⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
着着老早(著著老早)	着着老早	很久很久以前。(很久很久以前。)	zæʔ¹¹ zæʔ¹³ // lɔ¹¹ tsɔ⁵³	zæʔ¹¹ zæʔ¹³ // lɔ¹¹ tsɔ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
