where,word,mean,pinYin,toggle,pinYinSearch,Pronunciation
嘉定·真如(南),唯(唯),[空],vi2(βi²²),true,vi2,暂无
嘉定·真如(南),惟(惟),[空],vi2(βi²²),true,vi2,暂无
嘉定·真如(南),遗(遺),[空],yi2(ɦi²²),true,yi2,暂无
嘉定·真如(南),飞(飛),[空],fi1(ɸi⁵³),true,fi1,暂无
嘉定·真如(南),非(非),[空],fi1(ɸi⁵³),true,fi1,暂无
嘉定·真如(南),匪(匪),[空],fi3(ɸi⁴⁴),true,fi3,暂无
嘉定·真如(南),妃(妃),[空],fi1(ɸi⁵³),true,fi1,暂无
嘉定·真如(南),费(費),[空],fi5(ɸi³⁵),true,fi5,暂无
嘉定·真如(南),费(費),姓氏，长征乡南部有费家宅,vi6(βi¹³),true,vi6,暂无
嘉定·真如(南),肥(肥),[文],vi2(βi²²),true,vi2,暂无
嘉定·真如(南),肥(肥),[白]~皂，~肉,bi2(bi²²),true,bi2,暂无
嘉定·真如(南),微(微),[空],vi2(βi²²),true,vi2,暂无
嘉定·真如(南),尾(尾),[文],vi6(βi¹³),true,vi6,暂无
嘉定·真如(南),尾(尾),[白],gni6(ȵi¹³),true,gni6,暂无
嘉定·真如(南),未(未),[文],vi6(βi¹³),true,vi6,暂无
嘉定·真如(南),未(未),[白],mi6(mi¹³),true,mi6,暂无
嘉定·真如(南),味(味),[文]~之素,vi6(βi¹³),true,vi6,暂无
嘉定·真如(南),味(味),[白]~道,mi6(mi¹³),true,mi6,暂无
嘉定·真如(南),归(歸),[空],kue1(kue⁵³),true,kue1,暂无
嘉定·真如(南),鬼(鬼),[文],kue3(kue⁴⁴),true,kue3,暂无
嘉定·真如(南),鬼(鬼),[白],ci3(tɕi⁴⁴),true,ci3,暂无
嘉定·真如(南),贵(貴),[文],kue5(kue³⁵),true,kue5,暂无
嘉定·真如(南),贵(貴),[白],ci5(tɕi³⁵),true,ci5,暂无
嘉定·真如(南),魏(魏),[空],ve6(βe¹³),true,ve6,暂无
嘉定·真如(南),挥(揮),[空],fe1(ɸe⁵³),true,fe1,暂无
嘉定·真如(南),辉(輝),[空],fe1(ɸe⁵³),true,fe1,暂无
嘉定·真如(南),徽(徽),[空],fe1(ɸe⁵³),true,fe1,暂无
嘉定·真如(南),威(威),[空],ue1(Øue⁵³),true,ue1,暂无
嘉定·真如(南),慰(慰),[空],ve6(βe¹³),true,ve6,暂无
嘉定·真如(南),违(違),[空],ve2(βe²²),true,ve2,暂无
嘉定·真如(南),围(圍),[文]周~,vi2(βi²²),true,vi2,暂无
嘉定·真如(南),围(圍),[白]~巾,yi2(ɦi²²),true,yi2,暂无
嘉定·真如(南),伟(偉),[空],ve6(βe¹³),true,ve6,暂无
嘉定·真如(南),苇(葦),[空],ve2(βe²²),true,ve2,暂无
嘉定·真如(南),纬(緯),[空],ve6(βe¹³),true,ve6,暂无
嘉定·真如(南),胃(胃),[空],ve6(βe¹³),true,ve6,暂无
嘉定·真如(南),谓(謂),[空],ve6(βe¹³),true,ve6,暂无
嘉定·真如(南),汇(匯),[空],ve6(βe¹³),true,ve6,暂无
嘉定·真如(南),褒(褒),[空],pau3(ɓɔ⁴⁴),true,pau3,暂无
嘉定·真如(南),宝(寶),[空],pau3(ɓɔ⁴⁴),true,pau3,暂无
嘉定·真如(南),保(保),[空],pau3(ɓɔ⁴⁴),true,pau3,暂无
嘉定·真如(南),堡(堡),[空],pau3(ɓɔ⁴⁴),true,pau3,暂无
嘉定·真如(南),报(報),[空],pau5(ɓɔ³⁵),true,pau5,暂无
嘉定·真如(南),袍(袍),[空],bau2(bɔ²²),true,bau2,暂无
嘉定·真如(南),抱(抱),[空],bau6(bɔ¹³),true,bau6,暂无
嘉定·真如(南),暴(暴),[空],bau6(bɔ¹³),true,bau6,暂无
嘉定·真如(南),毛(毛),[空],mau2(mɔ²²),true,mau2,暂无
嘉定·真如(南),冒(冒),[空],mau6(mɔ¹³),true,mau6,暂无
嘉定·真如(南),帽(帽),[空],mau6(mɔ¹³),true,mau6,暂无
嘉定·真如(南),刀(刀),[空],tau1(ɗɔ⁵³),true,tau1,暂无
嘉定·真如(南),岛(島),[空],tau3(ɗɔ⁴⁴),true,tau3,暂无
嘉定·真如(南),倒(倒),[空],tau3(ɗɔ⁴⁴),true,tau3,暂无
嘉定·真如(南),倒(倒),[空],tau5(ɗɔ³⁵),true,tau5,暂无
嘉定·真如(南),到(到),[空],tau5(ɗɔ³⁵),true,tau5,暂无
嘉定·真如(南),滔(滔),[空],thau1(tʰɔ⁵³),true,thau1,暂无
嘉定·真如(南),掏(掏),[空],thau1(tʰɔ⁵³),true,thau1,暂无
嘉定·真如(南),讨(討),[空],thau3(tʰɔ⁴⁴),true,thau3,暂无
嘉定·真如(南),套(套),[空],thau5(tʰɔ³⁵),true,thau5,暂无
嘉定·真如(南),桃(桃),[空],dau2(dɔ²²),true,dau2,暂无
嘉定·真如(南),逃(逃),[空],dau2(dɔ²²),true,dau2,暂无
嘉定·真如(南),陶(陶),[空],dau2(dɔ²²),true,dau2,暂无
嘉定·真如(南),道(道),[空],dau6(dɔ¹³),true,dau6,暂无
嘉定·真如(南),稻(稻),[空],dau6(dɔ¹³),true,dau6,暂无
嘉定·真如(南),导(導),[空],dau6(dɔ¹³),true,dau6,暂无
嘉定·真如(南),盗(盜),[空],dau6(dɔ¹³),true,dau6,暂无
嘉定·真如(南),脑(腦),[空],nau6(nɔ¹³),true,nau6,暂无
嘉定·真如(南),恼(惱),[空],nau6(nɔ¹³),true,nau6,暂无
嘉定·真如(南),捞(撈),[空],lau1(lɔ⁵³),true,lau1,暂无
嘉定·真如(南),劳(勞),[空],lau2(lɔ²²),true,lau2,暂无
嘉定·真如(南),牢(牢),[空],lau2(lɔ²²),true,lau2,暂无
嘉定·真如(南),老(老),[空],lau6(lɔ¹³),true,lau6,暂无
嘉定·真如(南),涝(澇),[空],lau6(lɔ¹³),true,lau6,暂无
嘉定·真如(南),遭(遭),[空],tsau1(tsɔ⁵³),true,tsau1,暂无
嘉定·真如(南),糟(糟),[空],tsau1(tsɔ⁵³),true,tsau1,暂无
嘉定·真如(南),早(早),[空],tsau3(tsɔ⁴⁴),true,tsau3,暂无
嘉定·真如(南),枣(棗),[空],tsau3(tsɔ⁴⁴),true,tsau3,暂无
嘉定·真如(南),灶(灶),[空],tsau5(tsɔ³⁵),true,tsau5,暂无
嘉定·真如(南),操(操),[空],tshau1(tsʰɔ⁵³),true,tshau1,暂无
嘉定·真如(南),草(草),[空],tshau3(tsʰɔ⁴⁴),true,tshau3,暂无
嘉定·真如(南),糙(糙),[空],tshau5(tsʰɔ³⁵),true,tshau5,暂无
嘉定·真如(南),曹(曹),[空],zau2(zɔ²²),true,zau2,暂无
嘉定·真如(南),槽(槽),[空],zau2(zɔ²²),true,zau2,暂无
嘉定·真如(南),皂(皂),[空],zau6(zɔ¹³),true,zau6,暂无
嘉定·真如(南),造(造),[空],zau6(zɔ¹³),true,zau6,暂无
嘉定·真如(南),騒(騒),[空],sau1(sɔ⁵³),true,sau1,暂无
嘉定·真如(南),扫(掃),[空],sau3(sɔ⁴⁴),true,sau3,暂无
嘉定·真如(南),嫂(嫂),[空],sau3(sɔ⁴⁴),true,sau3,暂无
嘉定·真如(南),高(高),[空],kau1(kɔ⁵³),true,kau1,暂无
嘉定·真如(南),膏(膏),[空],kau1(kɔ⁵³),true,kau1,暂无
嘉定·真如(南),糕(糕),[空],kau1(kɔ⁵³),true,kau1,暂无
嘉定·真如(南),羔(羔),[空],kau1(kɔ⁵³),true,kau1,暂无
嘉定·真如(南),稿(稿),[空],kau3(kɔ⁴⁴),true,kau3,暂无
嘉定·真如(南),告(告),[空],kau5(kɔ³⁵),true,kau5,暂无
嘉定·真如(南),考(考),[空],khau3(kʰɔ⁴⁴),true,khau3,暂无
嘉定·真如(南),烤(烤),[空],khau3(kʰɔ⁴⁴),true,khau3,暂无
嘉定·真如(南),靠(靠),[空],khau5(kʰɔ³⁵),true,khau5,暂无
嘉定·真如(南),熬(熬),[空],ngau2(ŋɔ²²),true,ngau2,暂无
嘉定·真如(南),傲(傲),[空],ngau6(ŋɔ¹³),true,ngau6,暂无
嘉定·真如(南),好(好),良~,hau3(hɔ⁴⁴),true,hau3,暂无
嘉定·真如(南),好(好),爱~,hau5(hɔ³⁵),true,hau5,暂无
嘉定·真如(南),豪(豪),[空],ghau2(ɦɔ²²),true,ghau2,暂无
嘉定·真如(南),毫(毫),[空],ghau2(ɦɔ²²),true,ghau2,暂无
嘉定·真如(南),号(號),~码，~头,ghau6(ɦɔ¹³),true,ghau6,暂无
嘉定·真如(南),袄(襖),[空],au3(Øɔ⁴⁴),true,au3,暂无
嘉定·真如(南),懊(懊),[空],au5(Øɔ³⁵),true,au5,暂无
嘉定·真如(南),奥(奧),[空],au5(Øɔ³⁵),true,au5,暂无
嘉定·真如(南),包(包),[空],pau1(ɓɔ⁵³),true,pau1,暂无
嘉定·真如(南),胞(胞),[空],pau1(ɓɔ⁵³),true,pau1,暂无
嘉定·真如(南),饱(飽),[空],pau3(ɓɔ⁴⁴),true,pau3,暂无
嘉定·真如(南),豹(豹),[空],pau5(ɓɔ³⁵),true,pau5,暂无
嘉定·真如(南),爆(爆),油~虾,pau5(ɓɔ³⁵),true,pau5,暂无
嘉定·真如(南),爆(爆),~炸,bau6(bɔ¹³),true,bau6,暂无
嘉定·真如(南),抛(拋),[空],phau1(pʰɔ⁵³),true,phau1,暂无
嘉定·真如(南),泡(泡),[空],phau5(pʰɔ³⁵),true,phau5,暂无
嘉定·真如(南),炮(炮),[空],phau5(pʰɔ³⁵),true,phau5,暂无
嘉定·真如(南),跑(跑),[空],bau2(bɔ²²),true,bau2,暂无
嘉定·真如(南),鲍(鮑),[空],bau6(bɔ¹³),true,bau6,暂无
嘉定·真如(南),刨(刨),[空],bau6(bɔ¹³),true,bau6,暂无
嘉定·真如(南),猫(貓),[空],mau2(mɔ²²),true,mau2,暂无
嘉定·真如(南),猫(貓),[空],mau1(mɔ⁵³),true,mau1,暂无
嘉定·真如(南),猫(貓),儿化音,man1(mã⁵³),true,man1,暂无
嘉定·真如(南),茅(茅),[空],mau2(mɔ²²),true,mau2,暂无
嘉定·真如(南),锚(錨),[空],mau2(mɔ²²),true,mau2,暂无
嘉定·真如(南),卯(卯),[空],mau6(mɔ¹³),true,mau6,暂无
嘉定·真如(南),貌(貌),[空],mau6(mɔ¹³),true,mau6,暂无
嘉定·真如(南),闹(鬧),[空],nau6(nɔ¹³),true,nau6,暂无
嘉定·真如(南),罩(罩),[空],tsau5(tsɔ³⁵),true,tsau5,暂无
嘉定·真如(南),抓(抓),[白],tsau1(tsɔ⁵³),true,tsau1,暂无
嘉定·真如(南),抓(抓),[文],tsa1(tsa⁵³),true,tsa1,暂无
嘉定·真如(南),爪(爪),[空],tsau3(tsɔ⁴⁴),true,tsau3,暂无
嘉定·真如(南),找(找),[空],tsau3(tsɔ⁴⁴),true,tsau3,暂无
嘉定·真如(南),抄(抄),[空],tshau1(tsʰɔ⁵³),true,tshau1,暂无
嘉定·真如(南),炒(炒),[空],tshau3(tsʰɔ⁴⁴),true,tshau3,暂无
嘉定·真如(南),吵(吵),[空],tshau3(tsʰɔ⁴⁴),true,tshau3,暂无
嘉定·真如(南),巢(巢),[空],ziau2(ziɔ²²),true,ziau2,暂无
嘉定·真如(南),肖(肖),生~,sau5(sɔ³⁵),true,sau5,暂无
嘉定·真如(南),肖(肖),姓氏，“萧”的讹写,siau1(siɔ⁵³),true,siau1,暂无
嘉定·真如(南),梢(梢),[空],sau1(sɔ⁵³),true,sau1,暂无
嘉定·真如(南),捎(捎),[空],sau1(sɔ⁵³),true,sau1,暂无
嘉定·真如(南),稍(稍),[空],sau1(sɔ⁵³),true,sau1,暂无
嘉定·真如(南),交(交),[空],kau1(kɔ⁵³),true,kau1,暂无
嘉定·真如(南),交(交),[空],ciau1(tɕiɔ⁵³),true,ciau1,暂无
嘉定·真如(南),郊(郊),[空],ciau1(tɕiɔ⁵³),true,ciau1,暂无
嘉定·真如(南),胶(膠),[空],kau1(kɔ⁵³),true,kau1,暂无
嘉定·真如(南),胶(膠),[空],ciau1(tɕiɔ⁵³),true,ciau1,暂无
嘉定·真如(南),教(教),[空],kau5(kɔ³⁵),true,kau5,暂无
嘉定·真如(南),教(教),[空],ciau5(tɕiɔ³⁵),true,ciau5,暂无
嘉定·真如(南),绞(絞),[空],kau3(kɔ⁴⁴),true,kau3,暂无
嘉定·真如(南),绞(絞),[空],ciau3(tɕiɔ⁴⁴),true,ciau3,暂无
嘉定·真如(南),狡(狡),[空],ciau3(tɕiɔ⁴⁴),true,ciau3,暂无
嘉定·真如(南),搅(攪),[空],kau5(kɔ³⁵),true,kau5,暂无
嘉定·真如(南),搞(搞),[空],gau6(ɡɔ¹³),true,gau6,暂无
嘉定·真如(南),酵(酵),[空],kau5(kɔ³⁵),true,kau5,暂无
嘉定·真如(南),酵(酵),[空],ciau5(tɕiɔ³⁵),true,ciau5,暂无
嘉定·真如(南),校(校),[空],ciau5(tɕiɔ³⁵),true,ciau5,暂无
嘉定·真如(南),校(校),[空],yau6(ɦiɔ¹³),true,yau6,暂无
嘉定·真如(南),较(較),[空],ciau5(tɕiɔ³⁵),true,ciau5,暂无
嘉定·真如(南),敲(敲),[空],khau1(kʰɔ⁵³),true,khau1,暂无
嘉定·真如(南),巧(巧),[文],chiau3(tɕʰiɔ⁴⁴),true,chiau3,暂无
嘉定·真如(南),巧(巧),[白]~果,khau3(kʰɔ⁴⁴),true,khau3,暂无
嘉定·真如(南),咬(咬),[空],ngau6(ŋɔ¹³),true,ngau6,暂无
嘉定·真如(南),孝(孝),[文],shiau5(ɕiɔ³⁵),true,shiau5,暂无
嘉定·真如(南),孝(孝),[白]白~巾,hau5(hɔ³⁵),true,hau5,暂无
嘉定·真如(南),淆(淆),[空],yau2(ɦiɔ²²),true,yau2,暂无
嘉定·真如(南),效(效),[空],yau6(ɦiɔ¹³),true,yau6,暂无
嘉定·真如(南),标(標),[空],piau1(ɓiɔ⁵³),true,piau1,暂无
嘉定·真如(南),表(表),[空],piau3(ɓiɔ⁴⁴),true,piau3,暂无
嘉定·真如(南),飘(飄),[空],phiau1(pʰiɔ⁵³),true,phiau1,暂无
嘉定·真如(南),漂(漂),[空],phiau3(pʰiɔ⁴⁴),true,phiau3,暂无
嘉定·真如(南),票(票),[空],phiau5(pʰiɔ³⁵),true,phiau5,暂无
嘉定·真如(南),嫖(嫖),[空],biau2(biɔ²²),true,biau2,暂无
嘉定·真如(南),苗(苗),[空],miau2(miɔ²²),true,miau2,暂无
嘉定·真如(南),描(描),[空],miau2(miɔ²²),true,miau2,暂无
嘉定·真如(南),秒(秒),[空],miau6(miɔ¹³),true,miau6,暂无
嘉定·真如(南),渺(渺),[空],miau3(miɔ⁴⁴),true,miau3,暂无
嘉定·真如(南),庙(廟),[空],miau6(miɔ¹³),true,miau6,暂无
嘉定·真如(南),妙(妙),[空],miau6(miɔ¹³),true,miau6,暂无
嘉定·真如(南),燎(燎),[空],liau2(liɔ²²),true,liau2,暂无
嘉定·真如(南),疗(療),[空],liau2(liɔ²²),true,liau2,暂无
嘉定·真如(南),焦(焦),[空],tsiau1(tsiɔ⁵³),true,tsiau1,暂无
嘉定·真如(南),蕉(蕉),[空],tsiau1(tsiɔ⁵³),true,tsiau1,暂无
嘉定·真如(南),椒(椒),[空],tsiau1(tsiɔ⁵³),true,tsiau1,暂无
嘉定·真如(南),锹(鍬),[空],tshiau1(tsʰiɔ⁵³),true,tshiau1,暂无
嘉定·真如(南),缲(繰),[空],tshiau1(tsʰiɔ⁵³),true,tshiau1,暂无
嘉定·真如(南),消(消),[空],siau1(siɔ⁵³),true,siau1,暂无
嘉定·真如(南),宵(宵),[空],siau1(siɔ⁵³),true,siau1,暂无
嘉定·真如(南),霄(霄),[空],siau1(siɔ⁵³),true,siau1,暂无
嘉定·真如(南),销(銷),[空],siau1(siɔ⁵³),true,siau1,暂无
嘉定·真如(南),小(小),[空],siau3(siɔ⁴⁴),true,siau3,暂无
嘉定·真如(南),笑(笑),[空],siau5(siɔ³⁵),true,siau5,暂无
嘉定·真如(南),朝(朝),[空],tsau1(tsɔ⁵³),true,tsau1,暂无
嘉定·真如(南),朝(朝),[白]明~（明天）,tsio1(tsio⁵³),true,tsio1,暂无
嘉定·真如(南),朝(朝),~鲜；~向；~代,zau2(zɔ²²),true,zau2,暂无
嘉定·真如(南),超(超),[空],tshau1(tsʰɔ⁵³),true,tshau1,暂无
嘉定·真如(南),潮(潮),[空],zau2(zɔ²²),true,zau2,暂无
嘉定·真如(南),赵(趙),[空],zau6(zɔ¹³),true,zau6,暂无
嘉定·真如(南),兆(兆),[空],zau6(zɔ¹³),true,zau6,暂无
嘉定·真如(南),昭(昭),[空],tsau1(tsɔ⁵³),true,tsau1,暂无
嘉定·真如(南),照(照),[空],tsau5(tsɔ³⁵),true,tsau5,暂无
嘉定·真如(南),少(少),~年,sau5(sɔ³⁵),true,sau5,暂无
嘉定·真如(南),少(少),多~,sau3(sɔ⁴⁴),true,sau3,暂无
嘉定·真如(南),绍(紹),[空],zau6(zɔ¹³),true,zau6,暂无
嘉定·真如(南),绕(繞),[空],gniau6(ȵiɔ¹³),true,gniau6,暂无
嘉定·真如(南),乔(喬),[空],jiau2(dʑiɔ²²),true,jiau2,暂无
嘉定·真如(南),桥(橋),[空],jiau2(dʑiɔ²²),true,jiau2,暂无
嘉定·真如(南),侨(僑),[空],jiau2(dʑiɔ²²),true,jiau2,暂无
嘉定·真如(南),轿(轎),[空],jiau2(dʑiɔ²²),true,jiau2,暂无
嘉定·真如(南),妖(妖),[空],iau1(Øiɔ⁵³),true,iau1,暂无
嘉定·真如(南),邀(邀),[空],iau1(Øiɔ⁵³),true,iau1,暂无
嘉定·真如(南),要(要),~求,iau1(Øiɔ⁵³),true,iau1,暂无
嘉定·真如(南),要(要),重~,iau5(Øiɔ³⁵),true,iau5,暂无
嘉定·真如(南),揺(揺),[空],yau2(ɦiɔ²²),true,yau2,暂无
嘉定·真如(南),谣(謠),[空],yau2(ɦiɔ²²),true,yau2,暂无
嘉定·真如(南),窑(窯),[空],yau2(ɦiɔ²²),true,yau2,暂无
嘉定·真如(南),姚(姚),[空],yau2(ɦiɔ²²),true,yau2,暂无
嘉定·真如(南),舀(舀),[空],yau6(ɦiɔ¹³),true,yau6,暂无
嘉定·真如(南),耀(耀),[空],yau6(ɦiɔ¹³),true,yau6,暂无
嘉定·真如(南),鹞(鷂),[空],yau6(ɦiɔ¹³),true,yau6,暂无
嘉定·真如(南),刁(刁),[空],tiau1(ɗiɔ⁵³),true,tiau1,暂无
嘉定·真如(南),貂(貂),[空],tiau1(ɗiɔ⁵³),true,tiau1,暂无
嘉定·真如(南),雕(雕),[空],tiau1(ɗiɔ⁵³),true,tiau1,暂无
嘉定·真如(南),鸟(鳥),[文],gniau3(ȵiɔ⁴⁴),true,gniau3,暂无
嘉定·真如(南),鸟(鳥),[白],tiau3(ɗiɔ⁴⁴),true,tiau3,暂无
嘉定·真如(南),钓(釣),[空],tiau5(ɗiɔ³⁵),true,tiau5,暂无
嘉定·真如(南),吊(吊),[空],tiau5(ɗiɔ³⁵),true,tiau5,暂无
嘉定·真如(南),挑(挑),[空],thiau1(tʰiɔ⁵³),true,thiau1,暂无
嘉定·真如(南),跳(跳),[空],thiau5(tʰiɔ³⁵),true,thiau5,暂无
嘉定·真如(南),条(條),[空],diau2(diɔ²²),true,diau2,暂无
嘉定·真如(南),调(調),[空],diau2(diɔ²²),true,diau2,暂无
嘉定·真如(南),调(調),[空],diau6(diɔ¹³),true,diau6,暂无
嘉定·真如(南),掉(掉),[空],diau6(diɔ¹³),true,diau6,暂无
嘉定·真如(南),尿(尿),[文],gniau5(ȵiɔ³⁵),true,gniau5,暂无
嘉定·真如(南),尿(尿),[白],sy1(sɿ⁵³),true,sy1,暂无
嘉定·真如(南),辽(遼),[空],liau2(liɔ²²),true,liau2,暂无
嘉定·真如(南),聊(聊),[空],liau2(liɔ²²),true,liau2,暂无
嘉定·真如(南),撩(撩),[空],liau2(liɔ²²),true,liau2,暂无
嘉定·真如(南),寥(寥),[空],liau2(liɔ²²),true,liau2,暂无
嘉定·真如(南),了(了),[空],liau6(liɔ¹³),true,liau6,暂无
嘉定·真如(南),料(料),[空],liau6(liɔ¹³),true,liau6,暂无
嘉定·真如(南),萧(蕭),[空],siau1(siɔ⁵³),true,siau1,暂无
嘉定·真如(南),箫(簫),[空],siau1(siɔ⁵³),true,siau1,暂无
嘉定·真如(南),浇(澆),[空],ciau1(tɕiɔ⁵³),true,ciau1,暂无
嘉定·真如(南),缴(繳),[空],ciau3(tɕiɔ⁴⁴),true,ciau3,暂无
嘉定·真如(南),叫(叫),[空],ciau5(tɕiɔ³⁵),true,ciau5,暂无
嘉定·真如(南),晓(曉),[文],shiau3(ɕiɔ⁴⁴),true,shiau3,暂无
嘉定·真如(南),晓(曉),[白]~得，表示“知道”,hau3(hɔ⁴⁴),true,hau3,暂无
嘉定·真如(南),晓(曉),[白]~得，表示“谁知道呢”,hau1(hɔ⁵³),true,hau1,暂无
嘉定·真如(南),幺(麼),[空],iau1(Øiɔ⁵³),true,iau1,暂无
嘉定·真如(南),剖(剖),[空],pheu5(pʰɤ³⁵),true,pheu5,暂无
嘉定·真如(南),某(某),[空],meu6(mɤ¹³),true,meu6,暂无
嘉定·真如(南),母(母),[文],mu1(mu⁵³),true,mu1,暂无
嘉定·真如(南),母(母),[白],m6(Øm¹³),true,m6,暂无
嘉定·真如(南),亩(畝),[文],meu6(mɤ¹³),true,meu6,暂无
嘉定·真如(南),亩(畝),[白],m6(Øm¹³),true,m6,暂无
嘉定·真如(南),拇(拇),[空],mu6(mu¹³),true,mu6,暂无
嘉定·真如(南),茂(茂),[空],meu6(mɤ¹³),true,meu6,暂无
嘉定·真如(南),贸(貿),[空],meu6(mɤ¹³),true,meu6,暂无
嘉定·真如(南),兜(兜),[空],teu1(ɗɤ⁵³),true,teu1,暂无
嘉定·真如(南),斗(鬥),[空],teu5(ɗɤ³⁵),true,teu5,暂无
嘉定·真如(南),斗(斗),[空],teu3(ɗɤ⁴⁴),true,teu3,暂无
嘉定·真如(南),抖(抖),[空],teu3(ɗɤ⁴⁴),true,teu3,暂无
嘉定·真如(南),陡(陡),[空],teu3(ɗɤ⁴⁴),true,teu3,暂无
嘉定·真如(南),偷(偷),[空],theu1(tʰɤ⁵³),true,theu1,暂无
嘉定·真如(南),透(透),[空],theu5(tʰɤ³⁵),true,theu5,暂无
嘉定·真如(南),头(頭),[空],deu2(dɤ²²),true,deu2,暂无
嘉定·真如(南),投(投),[空],deu2(dɤ²²),true,deu2,暂无
嘉定·真如(南),豆(豆),[空],deu6(dɤ¹³),true,deu6,暂无
嘉定·真如(南),楼(樓),[空],leu2(lɤ²²),true,leu2,暂无
嘉定·真如(南),篓(簍),[空],leu6(lɤ¹³),true,leu6,暂无
嘉定·真如(南),漏(漏),[空],leu6(lɤ¹³),true,leu6,暂无
嘉定·真如(南),陋(陋),[空],leu6(lɤ¹³),true,leu6,暂无
嘉定·真如(南),走(走),[空],tseu3(tsɤ⁴⁴),true,tseu3,暂无
嘉定·真如(南),奏(奏),[空],tseu5(tsɤ³⁵),true,tseu5,暂无
嘉定·真如(南),凑(湊),[空],tsheu5(tsʰɤ³⁵),true,tsheu5,暂无
嘉定·真如(南),勾(勾),[空],keu1(kɤ⁵³),true,keu1,暂无
嘉定·真如(南),钩(鉤),[空],keu1(kɤ⁵³),true,keu1,暂无
嘉定·真如(南),沟(溝),[空],keu1(kɤ⁵³),true,keu1,暂无
嘉定·真如(南),狗(狗),[空],keu3(kɤ⁴⁴),true,keu3,暂无
嘉定·真如(南),够(夠),[空],keu5(kɤ³⁵),true,keu5,暂无
嘉定·真如(南),购(購),[空],keu5(kɤ³⁵),true,keu5,暂无
嘉定·真如(南),构(構),[空],keu5(kɤ³⁵),true,keu5,暂无
嘉定·真如(南),口(口),[空],kheu3(kʰɤ⁴⁴),true,kheu3,暂无
嘉定·真如(南),扣(扣),[空],kheu5(kʰɤ³⁵),true,kheu5,暂无
嘉定·真如(南),藕(藕),[空],ngeu6(ŋɤ¹³),true,ngeu6,暂无
嘉定·真如(南),偶(偶),[空],ngeu6(ŋɤ¹³),true,ngeu6,暂无
嘉定·真如(南),吼(吼),[空],heu3(hɤ⁴⁴),true,heu3,暂无
嘉定·真如(南),侯(侯),[空],gheu2(ɦɤ²²),true,gheu2,暂无
嘉定·真如(南),喉(喉),[空],gheu2(ɦɤ²²),true,gheu2,暂无
嘉定·真如(南),猴(猴),[空],gheu2(ɦɤ²²),true,gheu2,暂无
嘉定·真如(南),厚(厚),[空],gheu6(ɦɤ¹³),true,gheu6,暂无
嘉定·真如(南),后(後),[空],gheu6(ɦɤ¹³),true,gheu6,暂无
嘉定·真如(南),候(候),[空],gheu6(ɦɤ¹³),true,gheu6,暂无
嘉定·真如(南),欧(歐),[空],eu1(Øɤ⁵³),true,eu1,暂无
嘉定·真如(南),呕(嘔),[空],eu3(Øɤ⁴⁴),true,eu3,暂无
嘉定·真如(南),殴(毆),[空],eu1(Øɤ⁵³),true,eu1,暂无
嘉定·真如(南),否(否),[空],feu3(ɸɤ⁴⁴),true,feu3,暂无
嘉定·真如(南),富(富),[空],fu5(ɸu³⁵),true,fu5,暂无
嘉定·真如(南),副(副),[空],fu5(ɸu³⁵),true,fu5,暂无
嘉定·真如(南),浮(浮),[空],veu2(βɤ²²),true,veu2,暂无
嘉定·真如(南),妇(婦),[空],vu6(βu¹³),true,vu6,暂无
嘉定·真如(南),负(負),[空],veu6(βɤ¹³),true,veu6,暂无
嘉定·真如(南),负(負),[空],vu6(βu¹³),true,vu6,暂无
嘉定·真如(南),谋(謀),[空],meu2(mɤ²²),true,meu2,暂无
嘉定·真如(南),矛(矛),[空],meu2(mɤ²²),true,meu2,暂无
嘉定·真如(南),矛(矛),[空],mau2(mɔ²²),true,mau2,暂无
嘉定·真如(南),扭(扭),[空],gnieu1(ȵiɤ⁵³),true,gnieu1,暂无
嘉定·真如(南),流(流),[空],lieu2(liɤ²²),true,lieu2,暂无
嘉定·真如(南),刘(劉),[空],lieu2(liɤ²²),true,lieu2,暂无
嘉定·真如(南),留(留),[空],lieu2(liɤ²²),true,lieu2,暂无
嘉定·真如(南),榴(榴),[空],lieu2(liɤ²²),true,lieu2,暂无
嘉定·真如(南),柳(柳),[空],lieu6(liɤ¹³),true,lieu6,暂无
嘉定·真如(南),溜(溜),[空],lieu1(liɤ⁵³),true,lieu1,暂无
嘉定·真如(南),酒(酒),[空],tsieu3(tsiɤ⁴⁴),true,tsieu3,暂无
嘉定·真如(南),秋(秋),[空],tshieu1(tsʰiɤ⁵³),true,tshieu1,暂无
嘉定·真如(南),就(就),[空],zieu6(ziɤ¹³),true,zieu6,暂无
嘉定·真如(南),修(修),[空],sieu1(siɤ⁵³),true,sieu1,暂无
嘉定·真如(南),羞(羞),[空],sieu1(siɤ⁵³),true,sieu1,暂无
嘉定·真如(南),秀(秀),[空],sieu5(siɤ³⁵),true,sieu5,暂无
嘉定·真如(南),绣(繡),[空],sieu5(siɤ³⁵),true,sieu5,暂无
嘉定·真如(南),锈(銹),[空],sieu5(siɤ³⁵),true,sieu5,暂无
嘉定·真如(南),宿(宿),住~,soq7(soʔ⁵),true,soq7,暂无
嘉定·真如(南),宿(宿),星~,sieu5(siɤ³⁵),true,sieu5,暂无
嘉定·真如(南),囚(囚),[空],zieu2(ziɤ²²),true,zieu2,暂无
嘉定·真如(南),泅(泅),[空],zieu2(ziɤ²²),true,zieu2,暂无
