where,word,mean,pinYin,toggle,pinYinSearch,Pronunciation,tone,pinYinRadical
嘉定·真如(南),二(二),,gher6(ɦəl¹³),TRUE,gher6,,13,ɦəl
嘉定·真如(南),飢(飢),,ci1(tɕi⁵³),TRUE,ci1,,53,tɕi
嘉定·真如(南),器(器),,chi5(tɕʰi³⁵),TRUE,chi5,,35,tɕʰi
嘉定·真如(南),弃(棄),,chi5(tɕʰi³⁵),TRUE,chi5,,35,tɕʰi
嘉定·真如(南),夷(夷),,yi2(ɦi²²),TRUE,yi2,,22,ɦi
嘉定·真如(南),姨(姨),,yi2(ɦi²²),TRUE,yi2,,22,ɦi
嘉定·真如(南),你(你),,ni1(ni⁵³),TRUE,ni1,,53,ni
嘉定·真如(南),狸(狸),,li2(li²²),TRUE,li2,,22,li
嘉定·真如(南),李(李),,li6(li¹³),TRUE,li6,,13,li
嘉定·真如(南),里(裏),,li6(li¹³),TRUE,li6,,13,li
嘉定·真如(南),理(理),,li6(li¹³),TRUE,li6,,13,li
嘉定·真如(南),鲤(鯉),,li6(li¹³),TRUE,li6,,13,li
嘉定·真如(南),吏(吏),,li6(li¹³),TRUE,li6,,13,li
嘉定·真如(南),滋(滋),,tsy1(tsɿ⁵³),TRUE,tsy1,,53,tsɿ
嘉定·真如(南),子(子),,tsy3(tsɿ⁴⁴),TRUE,tsy3,,44,tsɿ
嘉定·真如(南),慈(慈),,zy2(zɿ²²),TRUE,zy2,,22,zɿ
嘉定·真如(南),磁(磁),,zy2(zɿ²²),TRUE,zy2,,22,zɿ
嘉定·真如(南),字(字),,zy6(zɿ¹³),TRUE,zy6,,13,zɿ
嘉定·真如(南),司(司),,sy1(sɿ⁵³),TRUE,sy1,,53,sɿ
嘉定·真如(南),丝(絲),,sy1(sɿ⁵³),TRUE,sy1,,53,sɿ
嘉定·真如(南),思(思),,sy1(sɿ⁵³),TRUE,sy1,,53,sɿ
嘉定·真如(南),辞(辭),,zy2(zɿ²²),TRUE,zy2,,22,zɿ
嘉定·真如(南),词(詞),,zy2(zɿ²²),TRUE,zy2,,22,zɿ
嘉定·真如(南),祠(祠),,zy2(zɿ²²),TRUE,zy2,,22,zɿ
嘉定·真如(南),似(似),,zy6(zɿ¹³),TRUE,zy6,,13,zɿ
嘉定·真如(南),寺(寺),,zy6(zɿ¹³),TRUE,zy6,,13,zɿ
嘉定·真如(南),饲(飼),,zy6(zɿ¹³),TRUE,zy6,,13,zɿ
嘉定·真如(南),嗣(嗣),,zy6(zɿ¹³),TRUE,zy6,,13,zɿ
嘉定·真如(南),置(置),,tsy5(tsɿ³⁵),TRUE,tsy5,,35,tsɿ
嘉定·真如(南),耻(恥),,tshy3(tsʰɿ⁴⁴),TRUE,tshy3,,44,tsʰɿ
嘉定·真如(南),持(持),,zy2(zɿ²²),TRUE,zy2,,22,zɿ
嘉定·真如(南),治(治),,zy6(zɿ¹³),TRUE,zy6,,13,zɿ
嘉定·真如(南),厕(廁),,tshy5(tsʰɿ³⁵),TRUE,tshy5,,35,tsʰɿ
嘉定·真如(南),士(士),,zy6(zɿ¹³),TRUE,zy6,,13,zɿ
嘉定·真如(南),柿(柿),,zy6(zɿ¹³),TRUE,zy6,,13,zɿ
嘉定·真如(南),事(事),,zy6(zɿ¹³),TRUE,zy6,,13,zɿ
嘉定·真如(南),史(史),,sy3(sɿ⁴⁴),TRUE,sy3,,44,sɿ
嘉定·真如(南),使(使),,sy3(sɿ⁴⁴),TRUE,sy3,,44,sɿ
嘉定·真如(南),驶(駛),,sy3(sɿ⁴⁴),TRUE,sy3,,44,sɿ
嘉定·真如(南),之(之),,tsy1(tsɿ⁵³),TRUE,tsy1,,53,tsɿ
嘉定·真如(南),芝(芝),,tsy1(tsɿ⁵³),TRUE,tsy1,,53,tsɿ
嘉定·真如(南),止(止),,tsy3(tsɿ⁴⁴),TRUE,tsy3,,44,tsɿ
嘉定·真如(南),址(址),,tsy3(tsɿ⁴⁴),TRUE,tsy3,,44,tsɿ
嘉定·真如(南),志(志),,tsy5(tsɿ³⁵),TRUE,tsy5,,35,tsɿ
嘉定·真如(南),痣(痣),,tsy5(tsɿ³⁵),TRUE,tsy5,,35,tsɿ
嘉定·真如(南),齿(齒),,tshy3(tsʰɿ⁴⁴),TRUE,tshy3,,44,tsʰɿ
嘉定·真如(南),诗(詩),,sy1(sɿ⁵³),TRUE,sy1,,53,sɿ
嘉定·真如(南),始(始),,sy3(sɿ⁴⁴),TRUE,sy3,,44,sɿ
嘉定·真如(南),试(試),,sy5(sɿ³⁵),TRUE,sy5,,35,sɿ
嘉定·真如(南),时(時),,zy2(zɿ²²),TRUE,zy2,,22,zɿ
嘉定·真如(南),市(市),,zy6(zɿ¹³),TRUE,zy6,,13,zɿ
嘉定·真如(南),恃(恃),,zy6(zɿ¹³),TRUE,zy6,,13,zɿ
嘉定·真如(南),而(而),,gher2(ɦəl²²),TRUE,gher2,,22,ɦəl
嘉定·真如(南),耳(耳),[白],gni6(ȵi¹³),TRUE,gni6,,13,ȵi
嘉定·真如(南),耳(耳),[文],gher6(ɦəl¹³),TRUE,gher6,,13,ɦəl
嘉定·真如(南),基(基),,ci1(tɕi⁵³),TRUE,ci1,,53,tɕi
嘉定·真如(南),己(己),,ci3(tɕi⁴⁴),TRUE,ci3,,44,tɕi
嘉定·真如(南),纪(紀),,ci5(tɕi³⁵),TRUE,ci5,,35,tɕi
嘉定·真如(南),记(記),,ci5(tɕi³⁵),TRUE,ci5,,35,tɕi
嘉定·真如(南),欺(欺),,chi1(tɕʰi⁵³),TRUE,chi1,,53,tɕʰi
嘉定·真如(南),起(起),,chi3(tɕʰi⁴⁴),TRUE,chi3,,44,tɕʰi
嘉定·真如(南),期(期),,ji2(dʑi²²),TRUE,ji2,,22,dʑi
嘉定·真如(南),其(其),,ji2(dʑi²²),TRUE,ji2,,22,dʑi
嘉定·真如(南),旗(旗),,ji2(dʑi²²),TRUE,ji2,,22,dʑi
嘉定·真如(南),棋(棋),,ji2(dʑi²²),TRUE,ji2,,22,dʑi
嘉定·真如(南),忌(忌),,ji6(dʑi¹³),TRUE,ji6,,13,dʑi
嘉定·真如(南),疑(疑),,gni2(ȵi²²),TRUE,gni2,,22,ȵi
嘉定·真如(南),喜(喜),,shi3(ɕi⁴⁴),TRUE,shi3,,44,ɕi
嘉定·真如(南),医(醫),,i1(Øi⁵³),TRUE,i1,,53,Øi
嘉定·真如(南),意(意),,i5(Øi³⁵),TRUE,i5,,35,Øi
嘉定·真如(南),已(已),,i3(Øi⁴⁴),TRUE,i3,,44,Øi
嘉定·真如(南),以(以),,yi6(ɦi¹³),TRUE,yi6,,13,ɦi
嘉定·真如(南),异(異),,yi6(ɦi¹³),TRUE,yi6,,13,ɦi
嘉定·真如(南),几(幾),~乎。,ci1(tɕi⁵³),TRUE,ci1,,53,tɕi
嘉定·真如(南),几(幾),~个。,ci3(tɕi⁴⁴),TRUE,ci3,,44,tɕi
嘉定·真如(南),机(機),,ci1(tɕi⁵³),TRUE,ci1,,53,tɕi
嘉定·真如(南),讥(譏),,ci1(tɕi⁵³),TRUE,ci1,,53,tɕi
嘉定·真如(南),飢(飢),,ci1(tɕi⁵³),TRUE,ci1,,53,tɕi
嘉定·真如(南),岂(豈),,chi3(tɕʰi⁴⁴),TRUE,chi3,,44,tɕʰi
嘉定·真如(南),气(氣),,chi5(tɕʰi³⁵),TRUE,chi5,,35,tɕʰi
嘉定·真如(南),汽(汽),,chi5(tɕʰi³⁵),TRUE,chi5,,35,tɕʰi
嘉定·真如(南),希(希),,shi1(ɕi⁵³),TRUE,shi1,,53,ɕi
嘉定·真如(南),稀(稀),,shi1(ɕi⁵³),TRUE,shi1,,53,ɕi
嘉定·真如(南),衣(衣),,i1(Øi⁵³),TRUE,i1,,53,Øi
嘉定·真如(南),依(依),,i1(Øi⁵³),TRUE,i1,,53,Øi
嘉定·真如(南),累(累),,le6(le¹³),TRUE,le6,,13,le
嘉定·真如(南),嘴(嘴),,tsy3(tsɿ⁴⁴),TRUE,tsy3,,44,tsɿ
嘉定·真如(南),随(隨),,zoe2(zø²²),TRUE,zoe2,,22,zø
嘉定·真如(南),吹(吹),,tshy1(tsʰɿ⁵³),TRUE,tshy1,,53,tsʰɿ
嘉定·真如(南),炊(炊),,tshoe1(tsʰø⁵³),TRUE,tshoe1,,53,tsʰø
嘉定·真如(南),垂(垂),,zoe2(zø²²),TRUE,zoe2,,22,zø
嘉定·真如(南),睡(睡),,zoe6(zø¹³),TRUE,zoe6,,13,zø
嘉定·真如(南),瑞(瑞),,zoe6(zø¹³),TRUE,zoe6,,13,zø
嘉定·真如(南),规(規),,kue1(kue⁵³),TRUE,kue1,,53,kue
嘉定·真如(南),诡(詭),,kue3(kue⁴⁴),TRUE,kue3,,44,kue
嘉定·真如(南),亏(虧),[文],khue1(kʰue⁵³),TRUE,khue1,,53,kʰue
嘉定·真如(南),亏(虧),[白],chi1(tɕʰi⁵³),TRUE,chi1,,53,tɕʰi
嘉定·真如(南),跪(跪),,ji6(dʑi¹³),TRUE,ji6,,13,dʑi
嘉定·真如(南),危(危),,ve2(βe²²),TRUE,ve2,,22,βe
嘉定·真如(南),伪(僞),,ve6(βe¹³),TRUE,ve6,,13,βe
嘉定·真如(南),毁(毀),,fe1(ɸe⁵³),TRUE,fe1,,53,ɸe
嘉定·真如(南),委(委),,ue3(Øue⁴⁴),TRUE,ue3,,44,Øue
嘉定·真如(南),喂(餵),,i5(Øi³⁵),TRUE,i5,,35,Øi
嘉定·真如(南),为(爲),作~,ve2(βe²²),TRUE,ve2,,22,βe
嘉定·真如(南),为(爲),因~,ve6(βe¹³),TRUE,ve6,,13,βe
嘉定·真如(南),垒(壘),,le6(le¹³),TRUE,le6,,13,le
嘉定·真如(南),类(類),,le6(le¹³),TRUE,le6,,13,le
嘉定·真如(南),泪(淚),,li6(li¹³),TRUE,li6,,13,li
嘉定·真如(南),醉(醉),,tse5(tse³⁵),TRUE,tse5,,35,tse
嘉定·真如(南),翠(翠),,tshe5(tsʰe³⁵),TRUE,tshe5,,35,tsʰe
嘉定·真如(南),虽(雖),,soe1(sø⁵³),TRUE,soe1,,53,sø
嘉定·真如(南),隧(隧),,zoe6(zø¹³),TRUE,zoe6,,13,zø
嘉定·真如(南),追(追),,tse1(tse⁵³),TRUE,tse1,,53,tse
嘉定·真如(南),衰(衰),[文],se1(se⁵³),TRUE,se1,,53,se
嘉定·真如(南),衰(衰),[白]~瘏,sa1(sa⁵³),TRUE,sa1,,53,sa
嘉定·真如(南),帅(帥),,se5(se³⁵),TRUE,se5,,35,se
嘉定·真如(南),锥(錐),,tsoe1(tsø⁵³),TRUE,tsoe1,,53,tsø
嘉定·真如(南),水(水),,sy3(sɿ⁴⁴),TRUE,sy3,,44,sɿ
嘉定·真如(南),谁(誰),,zoe2(zø²²),TRUE,zoe2,,22,zø
嘉定·真如(南),龟(龜),[文],kue1(kue⁵³),TRUE,kue1,,53,kue
嘉定·真如(南),龟(龜),[白],ci1(tɕi⁵³),TRUE,ci1,,53,tɕi
嘉定·真如(南),轨(軌),,kue3(kue⁴⁴),TRUE,kue3,,44,kue
嘉定·真如(南),癸(癸),,kue3(kue⁴⁴),TRUE,kue3,,44,kue
嘉定·真如(南),季(季),,ci5(tɕi³⁵),TRUE,ci5,,35,tɕi
嘉定·真如(南),葵(葵),,gue2(ɡue²²),TRUE,gue2,,22,ɡue
嘉定·真如(南),柜(櫃),[文],gue6(ɡue¹³),TRUE,gue6,,13,ɡue
嘉定·真如(南),柜(櫃),[白],ji6(dʑi¹³),TRUE,ji6,,13,dʑi
嘉定·真如(南),位(位),,ve6(βe¹³),TRUE,ve6,,13,βe
嘉定·真如(南),维(維),,vi2(βi²²),TRUE,vi2,,22,βi
嘉定·真如(南),唯(唯),,vi2(βi²²),TRUE,vi2,,22,βi
嘉定·真如(南),惟(惟),,vi2(βi²²),TRUE,vi2,,22,βi
嘉定·真如(南),遗(遺),,yi2(ɦi²²),TRUE,yi2,,22,ɦi
嘉定·真如(南),飞(飛),,fi1(ɸi⁵³),TRUE,fi1,,53,ɸi
嘉定·真如(南),非(非),,fi1(ɸi⁵³),TRUE,fi1,,53,ɸi
嘉定·真如(南),匪(匪),,fi3(ɸi⁴⁴),TRUE,fi3,,44,ɸi
嘉定·真如(南),妃(妃),,fi1(ɸi⁵³),TRUE,fi1,,53,ɸi
嘉定·真如(南),费(費),,fi5(ɸi³⁵),TRUE,fi5,,35,ɸi
嘉定·真如(南),费(費),姓氏，长征乡南部有费家宅,vi6(βi¹³),TRUE,vi6,,13,βi
嘉定·真如(南),肥(肥),[文],vi2(βi²²),TRUE,vi2,,22,βi
嘉定·真如(南),肥(肥),[白]~皂，~肉,bi2(bi²²),TRUE,bi2,,22,bi
嘉定·真如(南),微(微),,vi2(βi²²),TRUE,vi2,,22,βi
嘉定·真如(南),尾(尾),[文],vi6(βi¹³),TRUE,vi6,,13,βi
嘉定·真如(南),尾(尾),[白],gni6(ȵi¹³),TRUE,gni6,,13,ȵi
嘉定·真如(南),未(未),[文],vi6(βi¹³),TRUE,vi6,,13,βi
嘉定·真如(南),未(未),[白],mi6(mi¹³),TRUE,mi6,,13,mi
嘉定·真如(南),味(味),[文]~之素,vi6(βi¹³),TRUE,vi6,,13,βi
嘉定·真如(南),味(味),[白]~道,mi6(mi¹³),TRUE,mi6,,13,mi
嘉定·真如(南),归(歸),,kue1(kue⁵³),TRUE,kue1,,53,kue
嘉定·真如(南),鬼(鬼),[文],kue3(kue⁴⁴),TRUE,kue3,,44,kue
嘉定·真如(南),鬼(鬼),[白],ci3(tɕi⁴⁴),TRUE,ci3,,44,tɕi
嘉定·真如(南),贵(貴),[文],kue5(kue³⁵),TRUE,kue5,,35,kue
嘉定·真如(南),贵(貴),[白],ci5(tɕi³⁵),TRUE,ci5,,35,tɕi
嘉定·真如(南),魏(魏),,ve6(βe¹³),TRUE,ve6,,13,βe
嘉定·真如(南),挥(揮),,fe1(ɸe⁵³),TRUE,fe1,,53,ɸe
嘉定·真如(南),辉(輝),,fe1(ɸe⁵³),TRUE,fe1,,53,ɸe
嘉定·真如(南),徽(徽),,fe1(ɸe⁵³),TRUE,fe1,,53,ɸe
嘉定·真如(南),威(威),,ue1(Øue⁵³),TRUE,ue1,,53,Øue
嘉定·真如(南),慰(慰),,ve6(βe¹³),TRUE,ve6,,13,βe
嘉定·真如(南),违(違),,ve2(βe²²),TRUE,ve2,,22,βe
嘉定·真如(南),围(圍),[文]周~,vi2(βi²²),TRUE,vi2,,22,βi
嘉定·真如(南),围(圍),[白]~巾,yi2(ɦi²²),TRUE,yi2,,22,ɦi
嘉定·真如(南),伟(偉),,ve6(βe¹³),TRUE,ve6,,13,βe
嘉定·真如(南),苇(葦),,ve2(βe²²),TRUE,ve2,,22,βe
嘉定·真如(南),纬(緯),,ve6(βe¹³),TRUE,ve6,,13,βe
嘉定·真如(南),胃(胃),,ve6(βe¹³),TRUE,ve6,,13,βe
嘉定·真如(南),谓(謂),,ve6(βe¹³),TRUE,ve6,,13,βe
嘉定·真如(南),汇(匯),,ve6(βe¹³),TRUE,ve6,,13,βe
嘉定·真如(南),褒(褒),,pau3(ɓɔ⁴⁴),TRUE,pau3,,44,ɓɔ
嘉定·真如(南),宝(寶),,pau3(ɓɔ⁴⁴),TRUE,pau3,,44,ɓɔ
嘉定·真如(南),保(保),,pau3(ɓɔ⁴⁴),TRUE,pau3,,44,ɓɔ
嘉定·真如(南),堡(堡),,pau3(ɓɔ⁴⁴),TRUE,pau3,,44,ɓɔ
嘉定·真如(南),报(報),,pau5(ɓɔ³⁵),TRUE,pau5,,35,ɓɔ
嘉定·真如(南),袍(袍),,bau2(bɔ²²),TRUE,bau2,,22,bɔ
嘉定·真如(南),抱(抱),,bau6(bɔ¹³),TRUE,bau6,,13,bɔ
嘉定·真如(南),暴(暴),,bau6(bɔ¹³),TRUE,bau6,,13,bɔ
嘉定·真如(南),毛(毛),,mau2(mɔ²²),TRUE,mau2,,22,mɔ
嘉定·真如(南),冒(冒),,mau6(mɔ¹³),TRUE,mau6,,13,mɔ
嘉定·真如(南),帽(帽),,mau6(mɔ¹³),TRUE,mau6,,13,mɔ
嘉定·真如(南),刀(刀),,tau1(ɗɔ⁵³),TRUE,tau1,,53,ɗɔ
嘉定·真如(南),岛(島),,tau3(ɗɔ⁴⁴),TRUE,tau3,,44,ɗɔ
嘉定·真如(南),倒(倒),,tau3(ɗɔ⁴⁴),TRUE,tau3,,44,ɗɔ
嘉定·真如(南),倒(倒),,tau5(ɗɔ³⁵),TRUE,tau5,,35,ɗɔ
嘉定·真如(南),到(到),,tau5(ɗɔ³⁵),TRUE,tau5,,35,ɗɔ
嘉定·真如(南),滔(滔),,thau1(tʰɔ⁵³),TRUE,thau1,,53,tʰɔ
嘉定·真如(南),掏(掏),,thau1(tʰɔ⁵³),TRUE,thau1,,53,tʰɔ
嘉定·真如(南),讨(討),,thau3(tʰɔ⁴⁴),TRUE,thau3,,44,tʰɔ
嘉定·真如(南),套(套),,thau5(tʰɔ³⁵),TRUE,thau5,,35,tʰɔ
嘉定·真如(南),桃(桃),,dau2(dɔ²²),TRUE,dau2,,22,dɔ
嘉定·真如(南),逃(逃),,dau2(dɔ²²),TRUE,dau2,,22,dɔ
嘉定·真如(南),陶(陶),,dau2(dɔ²²),TRUE,dau2,,22,dɔ
嘉定·真如(南),道(道),,dau6(dɔ¹³),TRUE,dau6,,13,dɔ
嘉定·真如(南),稻(稻),,dau6(dɔ¹³),TRUE,dau6,,13,dɔ
嘉定·真如(南),导(導),,dau6(dɔ¹³),TRUE,dau6,,13,dɔ
嘉定·真如(南),盗(盜),,dau6(dɔ¹³),TRUE,dau6,,13,dɔ
嘉定·真如(南),脑(腦),,nau6(nɔ¹³),TRUE,nau6,,13,nɔ
嘉定·真如(南),恼(惱),,nau6(nɔ¹³),TRUE,nau6,,13,nɔ
嘉定·真如(南),捞(撈),,lau1(lɔ⁵³),TRUE,lau1,,53,lɔ
嘉定·真如(南),劳(勞),,lau2(lɔ²²),TRUE,lau2,,22,lɔ
嘉定·真如(南),牢(牢),,lau2(lɔ²²),TRUE,lau2,,22,lɔ
嘉定·真如(南),老(老),,lau6(lɔ¹³),TRUE,lau6,,13,lɔ
嘉定·真如(南),涝(澇),,lau6(lɔ¹³),TRUE,lau6,,13,lɔ
嘉定·真如(南),遭(遭),,tsau1(tsɔ⁵³),TRUE,tsau1,,53,tsɔ
嘉定·真如(南),糟(糟),,tsau1(tsɔ⁵³),TRUE,tsau1,,53,tsɔ
嘉定·真如(南),早(早),,tsau3(tsɔ⁴⁴),TRUE,tsau3,,44,tsɔ
嘉定·真如(南),枣(棗),,tsau3(tsɔ⁴⁴),TRUE,tsau3,,44,tsɔ
嘉定·真如(南),灶(灶),,tsau5(tsɔ³⁵),TRUE,tsau5,,35,tsɔ
嘉定·真如(南),操(操),,tshau1(tsʰɔ⁵³),TRUE,tshau1,,53,tsʰɔ
嘉定·真如(南),草(草),,tshau3(tsʰɔ⁴⁴),TRUE,tshau3,,44,tsʰɔ
嘉定·真如(南),糙(糙),,tshau5(tsʰɔ³⁵),TRUE,tshau5,,35,tsʰɔ
嘉定·真如(南),曹(曹),,zau2(zɔ²²),TRUE,zau2,,22,zɔ
嘉定·真如(南),槽(槽),,zau2(zɔ²²),TRUE,zau2,,22,zɔ
嘉定·真如(南),皂(皂),,zau6(zɔ¹³),TRUE,zau6,,13,zɔ
嘉定·真如(南),造(造),,zau6(zɔ¹³),TRUE,zau6,,13,zɔ
嘉定·真如(南),騒(騒),,sau1(sɔ⁵³),TRUE,sau1,,53,sɔ
嘉定·真如(南),扫(掃),,sau3(sɔ⁴⁴),TRUE,sau3,,44,sɔ
嘉定·真如(南),嫂(嫂),,sau3(sɔ⁴⁴),TRUE,sau3,,44,sɔ
嘉定·真如(南),高(高),,kau1(kɔ⁵³),TRUE,kau1,,53,kɔ
嘉定·真如(南),膏(膏),,kau1(kɔ⁵³),TRUE,kau1,,53,kɔ
嘉定·真如(南),糕(糕),,kau1(kɔ⁵³),TRUE,kau1,,53,kɔ
嘉定·真如(南),羔(羔),,kau1(kɔ⁵³),TRUE,kau1,,53,kɔ
嘉定·真如(南),稿(稿),,kau3(kɔ⁴⁴),TRUE,kau3,,44,kɔ
嘉定·真如(南),告(告),,kau5(kɔ³⁵),TRUE,kau5,,35,kɔ
嘉定·真如(南),考(考),,khau3(kʰɔ⁴⁴),TRUE,khau3,,44,kʰɔ
嘉定·真如(南),烤(烤),,khau3(kʰɔ⁴⁴),TRUE,khau3,,44,kʰɔ
嘉定·真如(南),靠(靠),,khau5(kʰɔ³⁵),TRUE,khau5,,35,kʰɔ
嘉定·真如(南),熬(熬),,ngau2(ŋɔ²²),TRUE,ngau2,,22,ŋɔ
嘉定·真如(南),傲(傲),,ngau6(ŋɔ¹³),TRUE,ngau6,,13,ŋɔ
嘉定·真如(南),好(好),良~,hau3(hɔ⁴⁴),TRUE,hau3,,44,hɔ
嘉定·真如(南),好(好),爱~,hau5(hɔ³⁵),TRUE,hau5,,35,hɔ
嘉定·真如(南),豪(豪),,ghau2(ɦɔ²²),TRUE,ghau2,,22,ɦɔ
嘉定·真如(南),毫(毫),,ghau2(ɦɔ²²),TRUE,ghau2,,22,ɦɔ
嘉定·真如(南),号(號),~码，~头,ghau6(ɦɔ¹³),TRUE,ghau6,,13,ɦɔ
嘉定·真如(南),袄(襖),,au3(Øɔ⁴⁴),TRUE,au3,,44,Øɔ
嘉定·真如(南),懊(懊),,au5(Øɔ³⁵),TRUE,au5,,35,Øɔ
嘉定·真如(南),奥(奧),,au5(Øɔ³⁵),TRUE,au5,,35,Øɔ
嘉定·真如(南),包(包),,pau1(ɓɔ⁵³),TRUE,pau1,,53,ɓɔ
嘉定·真如(南),胞(胞),,pau1(ɓɔ⁵³),TRUE,pau1,,53,ɓɔ
嘉定·真如(南),饱(飽),,pau3(ɓɔ⁴⁴),TRUE,pau3,,44,ɓɔ
嘉定·真如(南),豹(豹),,pau5(ɓɔ³⁵),TRUE,pau5,,35,ɓɔ
嘉定·真如(南),爆(爆),油~虾,pau5(ɓɔ³⁵),TRUE,pau5,,35,ɓɔ
嘉定·真如(南),爆(爆),~炸,bau6(bɔ¹³),TRUE,bau6,,13,bɔ
嘉定·真如(南),抛(拋),,phau1(pʰɔ⁵³),TRUE,phau1,,53,pʰɔ
嘉定·真如(南),泡(泡),,phau5(pʰɔ³⁵),TRUE,phau5,,35,pʰɔ
嘉定·真如(南),炮(炮),,phau5(pʰɔ³⁵),TRUE,phau5,,35,pʰɔ
嘉定·真如(南),跑(跑),,bau2(bɔ²²),TRUE,bau2,,22,bɔ
嘉定·真如(南),鲍(鮑),,bau6(bɔ¹³),TRUE,bau6,,13,bɔ
嘉定·真如(南),刨(刨),,bau6(bɔ¹³),TRUE,bau6,,13,bɔ
嘉定·真如(南),猫(貓),,mau2(mɔ²²),TRUE,mau2,,22,mɔ
嘉定·真如(南),猫(貓),,mau1(mɔ⁵³),TRUE,mau1,,53,mɔ
嘉定·真如(南),猫(貓),儿化音,man1(mã⁵³),TRUE,man1,,53,mã
嘉定·真如(南),茅(茅),,mau2(mɔ²²),TRUE,mau2,,22,mɔ
嘉定·真如(南),锚(錨),,mau2(mɔ²²),TRUE,mau2,,22,mɔ
嘉定·真如(南),卯(卯),,mau6(mɔ¹³),TRUE,mau6,,13,mɔ
嘉定·真如(南),貌(貌),,mau6(mɔ¹³),TRUE,mau6,,13,mɔ
嘉定·真如(南),闹(鬧),,nau6(nɔ¹³),TRUE,nau6,,13,nɔ
嘉定·真如(南),罩(罩),,tsau5(tsɔ³⁵),TRUE,tsau5,,35,tsɔ
嘉定·真如(南),抓(抓),[白],tsau1(tsɔ⁵³),TRUE,tsau1,,53,tsɔ
嘉定·真如(南),抓(抓),[文],tsa1(tsa⁵³),TRUE,tsa1,,53,tsa
嘉定·真如(南),爪(爪),,tsau3(tsɔ⁴⁴),TRUE,tsau3,,44,tsɔ
嘉定·真如(南),找(找),,tsau3(tsɔ⁴⁴),TRUE,tsau3,,44,tsɔ
嘉定·真如(南),抄(抄),,tshau1(tsʰɔ⁵³),TRUE,tshau1,,53,tsʰɔ
嘉定·真如(南),炒(炒),,tshau3(tsʰɔ⁴⁴),TRUE,tshau3,,44,tsʰɔ
嘉定·真如(南),吵(吵),,tshau3(tsʰɔ⁴⁴),TRUE,tshau3,,44,tsʰɔ
嘉定·真如(南),巢(巢),,ziau2(ziɔ²²),TRUE,ziau2,,22,ziɔ
嘉定·真如(南),肖(肖),生~,sau5(sɔ³⁵),TRUE,sau5,,35,sɔ
嘉定·真如(南),肖(肖),姓氏，“萧”的讹写,siau1(siɔ⁵³),TRUE,siau1,,53,siɔ
嘉定·真如(南),梢(梢),,sau1(sɔ⁵³),TRUE,sau1,,53,sɔ
嘉定·真如(南),捎(捎),,sau1(sɔ⁵³),TRUE,sau1,,53,sɔ
嘉定·真如(南),稍(稍),,sau1(sɔ⁵³),TRUE,sau1,,53,sɔ
嘉定·真如(南),交(交),,kau1(kɔ⁵³),TRUE,kau1,,53,kɔ
嘉定·真如(南),交(交),,ciau1(tɕiɔ⁵³),TRUE,ciau1,,53,tɕiɔ
嘉定·真如(南),郊(郊),,ciau1(tɕiɔ⁵³),TRUE,ciau1,,53,tɕiɔ
嘉定·真如(南),胶(膠),,kau1(kɔ⁵³),TRUE,kau1,,53,kɔ
嘉定·真如(南),胶(膠),,ciau1(tɕiɔ⁵³),TRUE,ciau1,,53,tɕiɔ
嘉定·真如(南),教(教),,kau5(kɔ³⁵),TRUE,kau5,,35,kɔ
嘉定·真如(南),教(教),,ciau5(tɕiɔ³⁵),TRUE,ciau5,,35,tɕiɔ
嘉定·真如(南),绞(絞),,kau3(kɔ⁴⁴),TRUE,kau3,,44,kɔ
嘉定·真如(南),绞(絞),,ciau3(tɕiɔ⁴⁴),TRUE,ciau3,,44,tɕiɔ
嘉定·真如(南),狡(狡),,ciau3(tɕiɔ⁴⁴),TRUE,ciau3,,44,tɕiɔ
嘉定·真如(南),搅(攪),,kau5(kɔ³⁵),TRUE,kau5,,35,kɔ
嘉定·真如(南),搞(搞),,gau6(ɡɔ¹³),TRUE,gau6,,13,ɡɔ
嘉定·真如(南),酵(酵),,kau5(kɔ³⁵),TRUE,kau5,,35,kɔ
嘉定·真如(南),酵(酵),,ciau5(tɕiɔ³⁵),TRUE,ciau5,,35,tɕiɔ
嘉定·真如(南),校(校),,ciau5(tɕiɔ³⁵),TRUE,ciau5,,35,tɕiɔ
嘉定·真如(南),校(校),,yau6(ɦiɔ¹³),TRUE,yau6,,13,ɦiɔ
嘉定·真如(南),较(較),,ciau5(tɕiɔ³⁵),TRUE,ciau5,,35,tɕiɔ
嘉定·真如(南),敲(敲),,khau1(kʰɔ⁵³),TRUE,khau1,,53,kʰɔ
嘉定·真如(南),巧(巧),[文],chiau3(tɕʰiɔ⁴⁴),TRUE,chiau3,,44,tɕʰiɔ
嘉定·真如(南),巧(巧),[白]~果,khau3(kʰɔ⁴⁴),TRUE,khau3,,44,kʰɔ
嘉定·真如(南),咬(咬),,ngau6(ŋɔ¹³),TRUE,ngau6,,13,ŋɔ
嘉定·真如(南),孝(孝),[文],shiau5(ɕiɔ³⁵),TRUE,shiau5,,35,ɕiɔ
嘉定·真如(南),孝(孝),[白]白~巾,hau5(hɔ³⁵),TRUE,hau5,,35,hɔ
嘉定·真如(南),淆(淆),,yau2(ɦiɔ²²),TRUE,yau2,,22,ɦiɔ
嘉定·真如(南),效(效),,yau6(ɦiɔ¹³),TRUE,yau6,,13,ɦiɔ
嘉定·真如(南),标(標),,piau1(ɓiɔ⁵³),TRUE,piau1,,53,ɓiɔ
